"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"75",12,16,13,11,19,11,13,17,18,18,23,13,27,16,15,18,22,12,12,15,13,18,26,22,24,13,19,17,20,30,12,16,19,14,11,16,19,15,13,23,19,15,16,17,16,18,17,11,15,21,11,17,16,9,24,17,15,12,16,14,18,17,8,10,15,22,22,18,10,18,22,16,17,14,18,18,12,16,19,18,17,21,18,14,18,13,18,16,24,13,17,27,17,13,11,20,10,10,15,12
"76",13,17,14,11,20,10,13,16,19,18,23,14,27,17,13,20,21,11,11,15,11,17,26,21,22,13,19,19,19,31,12,16,19,16,11,16,21,15,13,22,19,16,16,17,14,17,17,10,14,20,11,17,17,9,24,16,16,14,16,14,17,17,8,10,16,21,21,17,10,16,22,18,16,14,18,17,12,15,19,17,16,20,17,14,19,13,20,17,24,14,17,26,16,14,11,20,11,11,15,13
"77",14,18,14,12,17,11,13,16,19,18,22,12,28,17,13,20,22,11,11,16,12,16,26,21,24,13,18,19,19,30,12,16,19,16,11,16,21,14,15,22,18,17,15,17,13,18,20,10,14,20,11,16,15,10,24,15,17,14,15,13,16,17,8,10,16,19,21,17,10,16,24,17,14,13,16,20,14,14,18,16,16,20,19,15,19,11,21,18,23,12,16,26,17,13,12,20,11,11,14,13
"78",14,18,13,11,18,14,11,15,20,19,23,11,29,17,13,20,20,11,11,17,12,17,25,21,24,13,19,18,19,30,12,18,19,16,11,14,19,14,13,22,18,18,15,16,14,16,19,9,13,20,11,17,14,10,24,16,19,16,16,11,15,17,8,10,18,20,20,17,10,13,24,18,16,15,15,19,14,14,16,16,15,20,16,15,19,11,20,19,22,12,16,26,18,13,13,22,11,12,14,13
"79",14,18,13,11,18,14,12,11,19,19,21,10,27,18,13,20,20,12,11,17,11,18,28,20,25,13,17,16,15,29,12,21,18,17,10,15,21,14,14,22,16,16,16,16,15,17,18,9,13,20,11,16,14,10,22,16,22,16,15,10,15,17,8,10,18,21,22,14,12,12,24,18,16,16,15,19,15,14,16,17,15,21,18,13,19,11,20,18,23,11,15,25,19,12,14,23,12,12,13,13
"80",15,17,13,11,18,14,12,12,18,19,18,10,29,18,12,21,20,13,11,17,10,19,26,20,25,13,17,16,15,28,12,22,18,16,11,16,20,15,14,24,15,15,15,16,17,17,17,9,13,20,11,16,15,10,23,13,24,16,17,10,15,16,8,10,18,21,21,14,13,12,24,17,16,16,15,18,16,13,15,17,15,21,17,13,19,11,22,18,22,11,15,24,19,13,16,23,12,12,14,13
"81",16,17,13,12,16,15,12,13,19,20,20,11,31,18,13,22,20,13,10,17,11,17,24,20,24,13,16,17,16,28,11,22,18,16,12,16,20,14,15,23,14,15,15,15,17,18,18,8,13,18,13,15,15,11,23,15,22,15,17,11,15,15,8,10,20,21,21,16,13,11,24,16,17,17,14,16,16,13,14,17,16,21,17,12,18,12,22,18,22,12,15,24,20,13,17,24,13,12,14,14
"82",15,17,14,11,16,15,12,14,20,20,18,11,30,18,14,21,20,12,10,17,11,17,24,21,23,15,17,17,16,28,13,22,19,16,13,14,20,14,14,24,14,16,15,15,16,18,18,9,13,18,13,15,16,12,24,15,22,15,18,13,14,15,8,9,19,20,20,16,14,10,24,13,16,17,13,17,16,14,13,17,17,22,17,12,19,12,21,19,21,13,11,23,19,13,17,24,14,11,15,13
"83",14,16,13,11,16,16,12,14,22,21,19,13,30,17,15,21,22,12,10,16,14,16,25,21,23,15,16,19,16,28,14,22,19,15,13,13,20,14,14,25,14,14,14,13,15,15,19,9,12,17,12,15,17,12,24,16,23,14,18,12,14,16,9,9,18,20,17,17,13,10,23,13,16,17,13,18,16,14,13,16,17,20,17,12,19,12,20,19,20,13,11,23,21,12,15,24,15,12,15,13
"84",13,17,13,11,16,16,12,13,22,23,20,13,31,18,14,19,23,14,9,17,14,17,26,20,20,14,17,19,18,28,16,21,18,17,14,13,21,14,15,25,13,14,15,14,15,15,18,10,12,17,11,16,17,12,24,16,24,13,17,12,14,15,9,8,19,20,17,18,14,10,23,14,15,17,13,18,15,14,13,19,18,20,17,13,19,12,21,17,20,13,11,23,21,11,15,23,17,13,14,12
"85",14,17,12,11,18,16,13,12,22,22,18,13,31,19,14,20,23,16,11,18,15,17,26,19,18,13,18,17,18,28,19,22,15,16,14,13,21,14,15,24,15,13,14,14,15,17,20,11,11,17,11,15,19,11,25,15,24,14,17,13,13,16,9,7,17,21,19,18,14,15,23,14,14,17,12,16,16,13,12,20,18,20,18,14,20,14,21,19,20,12,11,23,21,11,14,23,15,12,14,12
"86",13,16,12,11,20,16,13,14,20,22,18,14,31,18,14,20,23,15,10,18,14,17,28,19,18,13,18,17,17,28,20,22,15,14,14,14,18,14,15,22,12,12,14,13,17,17,20,11,10,17,11,15,17,11,26,15,24,13,17,15,17,17,11,7,15,21,20,18,14,15,23,14,13,16,12,16,16,13,10,21,16,21,18,13,21,15,23,19,20,13,11,22,21,11,14,23,16,12,15,13
"87",14,16,13,12,19,15,13,14,20,23,18,17,30,18,15,21,24,15,10,17,14,18,28,18,17,13,17,16,17,30,21,21,15,13,14,14,18,13,16,22,13,13,15,12,18,16,21,13,10,18,11,16,17,11,26,15,24,14,17,14,16,17,11,6,15,18,20,20,16,15,23,15,13,16,12,16,16,13,10,21,14,22,18,12,21,15,23,18,20,14,11,22,22,11,14,23,16,13,15,12
"88",13,16,13,13,19,13,13,14,20,24,18,16,31,18,15,20,25,16,12,16,14,17,28,19,16,13,17,17,17,28,21,21,15,13,14,15,19,14,16,22,12,13,15,11,16,16,20,13,10,19,11,17,17,11,25,16,23,12,17,14,15,17,11,8,14,18,18,20,16,14,24,14,13,14,12,14,16,13,10,22,16,21,18,11,20,15,19,18,22,15,11,22,22,13,15,26,15,14,16,11
"89",13,16,13,13,20,13,13,15,21,23,18,15,30,18,15,20,26,16,12,18,14,18,28,18,16,13,18,18,18,29,20,21,14,13,15,15,19,15,14,21,13,14,15,12,16,15,19,13,10,19,12,17,20,11,25,16,25,13,17,15,16,16,11,8,14,17,18,23,16,13,24,15,13,13,12,14,15,14,11,20,16,23,17,11,22,15,18,19,21,15,10,22,23,13,15,27,15,13,17,11
"90",13,16,13,14,20,13,14,15,20,23,19,14,29,19,16,20,25,16,12,17,15,19,29,18,15,13,19,19,17,29,20,23,15,13,15,15,19,15,14,20,13,15,16,10,17,15,19,13,13,19,13,15,21,12,25,17,24,13,15,14,16,16,10,8,15,19,20,21,17,13,24,15,13,14,12,14,16,15,11,20,16,21,17,11,22,16,19,19,21,16,10,22,23,13,15,26,16,13,17,12
"91",13,17,16,15,19,13,14,14,20,24,19,14,30,19,15,20,22,17,13,16,15,18,26,19,14,13,18,16,18,29,21,22,15,12,15,15,19,15,16,20,13,15,15,10,17,16,16,13,15,19,13,14,21,13,27,16,26,15,14,13,17,16,10,9,15,19,20,19,17,12,21,16,13,14,12,14,16,15,13,21,16,20,17,11,24,15,18,19,24,17,10,21,22,14,15,26,16,17,17,12
"92",12,18,16,15,20,13,13,12,19,24,19,14,30,19,17,18,22,18,13,16,15,19,26,18,14,13,20,16,19,30,22,21,15,10,15,16,15,14,17,20,12,14,15,10,17,16,18,12,15,15,14,14,20,13,26,17,25,16,14,13,16,17,10,9,15,19,19,17,18,12,20,18,14,14,12,14,16,15,14,20,16,20,18,11,23,15,20,18,23,17,11,22,24,13,15,27,16,17,17,11
"93",13,18,15,14,21,12,13,12,17,24,19,15,31,19,16,17,22,18,14,18,15,19,26,21,14,14,21,17,19,29,22,20,16,10,16,16,17,15,17,21,12,14,16,10,17,15,18,12,15,16,14,15,19,14,27,18,24,16,14,14,16,17,10,11,15,19,19,18,18,13,21,18,15,15,12,14,14,16,13,20,16,18,19,11,22,14,19,17,23,17,12,22,23,13,14,28,16,17,16,10
"94",13,20,15,13,22,13,13,13,17,24,19,15,31,19,17,17,21,19,14,18,15,19,26,20,15,14,20,17,21,27,21,19,15,9,16,16,17,15,16,21,10,14,15,12,18,17,19,13,15,15,15,16,20,15,24,17,24,17,13,13,15,17,11,13,16,19,19,19,17,14,21,17,14,13,12,14,13,16,14,20,17,18,19,11,22,15,20,17,24,17,12,22,24,12,15,27,16,17,16,10
"95",12,23,15,11,22,12,12,12,19,26,19,16,33,18,15,18,21,19,13,18,16,19,27,19,15,15,20,18,22,26,18,19,15,8,16,15,17,15,16,21,10,14,16,12,16,17,19,12,15,15,15,16,19,17,24,19,24,17,13,13,17,17,10,12,16,17,18,19,17,14,20,17,14,13,12,14,13,16,13,19,17,18,18,12,21,14,19,16,24,18,12,22,24,12,15,26,18,17,17,10
"96",11,21,14,10,22,13,12,13,17,26,20,16,32,20,15,17,20,18,14,16,17,18,28,19,14,16,20,17,21,26,18,19,15,8,17,15,17,15,18,23,9,14,16,13,17,18,17,12,15,15,15,15,18,17,24,20,24,18,14,13,14,18,10,11,17,15,20,18,17,14,20,15,13,12,13,16,13,16,12,19,18,17,18,13,21,13,19,16,22,17,12,21,24,12,17,26,20,15,18,9
"97",12,22,16,11,24,13,12,13,17,26,19,14,29,20,15,16,19,19,15,17,15,19,27,19,14,15,20,17,21,27,17,20,15,8,17,15,18,14,16,23,9,15,19,14,16,18,17,12,15,13,15,18,19,17,24,19,23,15,14,12,12,18,10,12,18,15,19,18,17,14,19,15,14,12,14,16,13,18,12,18,18,17,17,14,21,14,18,16,23,17,11,21,24,12,20,27,19,15,20,11
"98",12,20,15,10,23,13,13,17,17,26,18,15,27,20,14,16,20,18,16,18,15,20,28,18,14,15,20,17,21,26,19,19,15,9,19,15,17,14,16,22,10,16,18,14,16,18,17,11,15,13,15,17,19,17,24,19,23,14,13,13,12,16,10,12,18,16,19,18,18,15,19,15,15,13,15,15,13,18,11,18,19,17,17,15,22,14,17,16,25,18,11,21,24,12,20,27,19,13,19,11
"99",13,20,15,11,23,12,14,16,17,24,17,16,27,19,14,14,19,18,17,17,16,20,28,18,14,15,19,18,21,24,20,19,15,9,24,13,17,13,16,23,11,15,18,13,16,19,17,10,14,13,16,18,19,17,24,20,23,16,13,13,13,19,10,13,18,16,17,19,18,15,20,15,15,13,15,14,13,19,11,16,20,16,16,14,22,14,19,17,24,19,11,21,23,11,21,27,19,10,16,11
"100",12,20,16,12,21,12,15,16,16,24,17,16,27,19,14,15,18,16,17,17,17,21,28,18,13,15,17,18,20,24,20,19,15,9,23,13,16,12,17,22,12,15,19,14,16,21,17,10,13,13,17,17,19,16,23,20,22,16,12,14,12,21,12,13,18,16,18,20,17,16,19,18,13,12,16,13,12,18,11,15,20,16,17,12,25,14,19,20,25,20,12,22,23,11,22,27,19,9,18,12
"101",14,21,16,12,20,12,15,17,15,24,16,15,28,19,13,15,20,18,18,17,18,21,27,18,14,16,15,18,21,22,21,20,13,10,23,13,16,12,15,23,13,15,19,15,16,21,18,11,12,14,17,17,19,16,22,22,21,15,12,14,13,21,13,13,19,14,18,20,17,17,19,19,12,13,17,14,13,17,11,15,18,18,18,12,23,13,20,19,24,21,11,22,21,11,21,27,19,10,19,15
"102",13,22,17,14,20,13,15,18,15,22,15,15,28,19,13,16,20,18,18,16,18,21,27,18,13,16,15,18,20,23,21,20,13,10,23,13,17,11,16,22,13,15,18,15,17,21,17,11,11,15,16,17,20,16,20,23,21,15,11,14,12,21,13,15,19,14,17,21,17,19,19,18,12,12,16,14,14,17,11,15,18,19,18,12,23,16,21,20,23,22,10,21,21,12,20,28,18,10,19,14
"103",14,22,16,14,20,12,15,17,14,22,14,15,27,18,14,16,20,19,16,16,17,19,27,18,15,16,15,18,20,24,22,20,13,10,24,12,17,12,16,22,14,15,18,15,17,22,18,10,11,16,17,17,19,18,20,22,22,15,10,15,12,21,13,15,19,14,15,23,18,19,17,17,12,12,15,14,15,16,10,16,17,18,17,14,22,16,21,19,22,21,10,21,21,13,20,28,19,10,18,15
"104",14,22,16,14,19,10,14,16,18,21,13,16,28,19,14,17,21,19,15,15,17,20,28,19,15,19,14,18,19,24,22,19,13,10,23,14,17,11,16,21,14,15,18,15,15,22,18,10,12,17,17,17,19,16,20,22,22,15,10,16,12,22,12,16,19,14,15,24,18,18,17,15,12,13,14,15,15,15,10,17,16,17,17,14,22,16,20,19,21,18,10,21,21,13,21,27,19,11,18,14
"105",14,21,14,14,19,9,13,15,17,20,14,15,29,18,14,14,22,20,15,13,17,19,27,19,16,20,14,18,19,22,20,19,13,9,21,14,16,9,16,20,14,13,18,15,14,20,17,10,13,16,16,16,20,18,20,23,19,16,11,17,11,21,12,16,19,14,16,23,18,18,18,15,14,12,14,15,15,14,10,15,17,16,16,17,22,16,21,19,21,19,9,22,22,13,22,24,19,11,18,14
"106",14,22,14,14,20,9,14,15,16,20,14,17,30,18,14,14,19,20,14,11,16,18,27,18,16,21,13,17,19,22,21,19,13,11,21,15,15,9,16,18,14,13,18,15,15,20,18,11,12,15,17,16,19,19,19,24,20,17,11,17,11,20,12,18,20,16,16,21,17,18,17,16,13,12,15,15,15,14,10,14,17,15,15,16,23,16,21,19,21,19,9,20,23,13,22,24,18,12,18,13
"107",15,21,12,13,20,9,15,16,18,20,15,18,31,16,14,14,21,19,14,12,17,18,27,19,17,21,14,20,18,22,21,19,13,10,22,14,15,9,16,19,13,14,19,14,15,20,17,12,12,14,18,16,20,19,17,23,20,17,11,17,12,21,12,16,21,16,15,21,17,19,17,16,11,13,16,16,15,14,10,13,17,14,15,16,22,16,22,19,20,19,9,21,21,13,21,23,19,12,17,14
"108",16,22,14,14,19,9,15,16,18,20,16,18,32,16,14,13,22,18,16,12,19,18,26,17,18,21,15,19,19,23,22,18,14,10,22,14,15,10,15,23,11,14,19,15,14,19,17,13,13,13,17,16,19,19,18,24,22,16,11,17,13,20,13,16,21,17,16,21,16,19,16,16,12,15,16,14,15,13,10,13,17,14,14,14,22,15,22,19,23,20,8,20,22,13,19,23,23,11,17,14
"109",15,23,14,13,18,9,15,17,18,21,15,18,32,14,13,11,23,18,16,13,19,18,26,18,17,19,15,18,18,20,20,18,15,9,22,14,14,10,16,20,11,15,21,16,15,18,18,12,13,13,16,15,19,19,17,25,20,18,10,17,13,20,12,15,20,18,15,21,15,20,16,17,13,15,15,14,15,13,9,13,18,12,14,15,20,16,23,19,23,20,6,18,22,13,20,24,24,11,18,14
"110",14,22,12,13,17,9,14,16,18,22,16,18,32,13,13,14,23,19,16,13,19,18,27,17,17,16,15,17,18,22,21,18,15,9,20,14,14,10,16,21,11,14,21,16,15,20,17,13,13,13,16,15,20,17,15,25,19,18,11,17,13,21,12,15,20,19,15,20,14,20,16,17,13,16,14,15,15,13,9,10,18,13,13,14,22,16,21,19,24,19,7,18,22,12,20,24,23,12,18,15
"111",15,20,13,12,19,10,14,16,18,21,16,19,34,14,14,14,25,18,16,12,19,18,26,16,16,16,15,17,18,21,21,19,15,9,23,14,15,10,16,19,11,14,22,16,14,19,16,13,14,13,14,14,19,16,16,26,17,19,11,17,14,20,12,16,18,18,14,21,15,21,16,18,12,15,15,15,15,13,9,12,18,13,13,13,20,17,21,19,25,21,7,18,21,11,20,23,22,14,18,17
"112",16,20,13,13,19,10,11,14,20,19,15,19,33,14,14,15,24,16,17,12,19,17,25,17,15,16,14,18,19,22,21,20,17,9,23,13,16,11,16,21,11,15,22,14,15,19,16,13,13,15,17,14,20,15,19,25,17,18,11,18,15,19,13,16,18,18,15,21,15,21,18,17,11,16,14,17,15,13,10,12,18,14,13,13,20,18,22,17,25,22,7,18,20,13,20,21,22,14,18,16
"113",15,21,14,13,18,9,11,13,19,19,15,20,34,13,13,16,23,14,17,12,19,16,25,17,16,15,13,19,18,22,22,20,18,9,23,14,16,12,16,20,11,16,22,15,16,18,15,12,11,14,17,15,22,17,20,23,19,18,11,19,15,20,13,17,19,18,15,19,17,21,19,17,11,17,14,19,16,13,10,11,18,12,12,13,21,18,21,15,24,21,7,18,19,13,19,20,23,13,17,16
"114",14,21,15,12,18,10,11,13,18,19,14,21,35,13,12,16,21,16,17,11,19,16,25,16,16,14,15,20,17,22,22,19,19,8,23,14,17,13,15,20,11,16,22,14,15,18,16,12,13,11,17,14,19,18,19,24,20,19,12,18,14,19,12,16,20,18,15,20,17,20,20,16,12,19,15,19,16,15,10,13,17,12,12,13,21,18,21,15,25,20,7,19,19,14,18,19,22,14,17,15
"115",14,23,15,12,18,10,12,14,17,19,15,21,35,13,12,16,21,15,16,13,21,17,24,17,18,14,13,18,17,23,21,19,18,9,23,15,17,14,16,21,12,16,22,14,15,19,17,12,13,11,17,15,19,17,19,24,19,18,12,18,14,19,12,16,20,17,15,20,16,21,19,17,13,18,14,19,16,13,10,15,18,13,13,14,21,18,19,15,25,19,7,19,19,15,18,18,22,17,18,17
"116",15,23,15,12,20,10,12,15,16,19,14,21,33,10,13,16,22,15,17,11,20,16,25,17,17,14,13,17,17,24,20,19,17,9,22,15,18,15,16,21,13,15,22,14,15,19,17,12,14,10,18,15,19,17,19,22,19,19,12,19,14,19,12,16,22,18,15,22,15,20,19,19,14,19,14,17,14,14,10,15,18,13,12,16,22,19,18,15,24,20,8,19,18,15,19,19,22,17,18,17
"117",15,21,14,11,20,10,12,15,16,19,14,19,33,11,13,16,23,15,19,10,20,16,25,17,18,14,13,17,17,26,19,19,18,9,23,15,18,16,16,19,15,15,23,14,15,19,18,12,14,10,19,15,18,17,19,22,21,21,13,20,13,18,12,16,24,18,16,21,17,20,19,21,13,18,13,18,13,14,11,14,18,13,12,16,22,20,16,15,24,20,8,19,19,13,19,17,23,17,19,17
"118",13,22,15,10,21,10,13,14,16,17,15,18,32,12,14,17,22,15,20,9,19,17,24,16,17,13,14,18,20,27,19,19,18,10,23,15,19,17,16,16,16,16,23,13,15,18,18,12,14,11,20,15,20,17,19,25,22,21,13,19,14,17,11,16,26,17,16,20,18,18,18,19,14,18,13,18,12,14,11,13,18,13,13,16,23,21,17,14,22,21,7,18,18,14,18,16,22,17,19,17
"119",13,21,13,8,21,11,13,14,17,20,15,19,33,11,15,17,21,15,20,9,20,16,23,15,17,13,15,17,21,27,18,18,19,9,22,14,18,18,17,13,16,14,24,13,15,18,17,11,15,11,19,17,20,17,19,24,22,22,13,19,13,17,11,16,23,17,18,19,17,18,18,20,14,18,13,18,13,14,12,13,18,12,13,15,22,21,18,15,22,22,7,19,18,13,18,16,22,17,20,16
"120",13,23,12,8,21,11,14,13,17,19,16,19,34,12,15,17,22,14,20,9,20,16,21,14,16,13,15,18,21,27,18,18,20,9,21,14,18,17,18,14,16,14,23,11,17,18,17,10,17,10,18,17,20,16,21,20,22,23,14,19,14,17,12,15,22,18,18,19,18,19,18,21,14,19,12,19,14,15,15,13,20,12,13,16,22,20,18,15,23,21,7,20,18,11,17,15,19,17,21,14
