"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"49",20,20,21,20,16,20,19,20,18,17,22,15,19,19,22,24,16,19,22,24,23,13,17,17,16,17,19,20,21,14,13,16,14,21,24,26,20,28,17,27,26,21,17,22,24,23,23,13,14,17,16,20,14,26,15,25,10,16,15,14,19,22,26,19,15,18,19,27,17,26,23,20,17,26,20,16,28,21,19,24,16,18,27,15,18,29,21,14,20,19,21,15,19,18,21,15,12,14,18,15
"50",19,21,21,22,16,19,20,21,18,17,21,15,19,19,24,25,16,18,23,22,23,15,17,17,15,20,20,24,21,13,13,17,15,21,23,25,21,29,17,26,27,20,17,24,24,24,23,13,14,16,15,21,14,25,17,26,11,16,14,14,21,20,26,19,15,18,20,28,17,26,24,20,17,26,22,16,28,21,21,24,16,18,28,16,18,28,23,15,20,19,20,12,20,15,21,14,12,14,17,15
"51",18,22,21,23,15,19,20,20,20,18,21,14,18,19,24,27,17,19,23,23,23,15,18,18,17,20,21,23,23,13,13,18,16,23,22,27,21,29,17,26,28,19,18,23,24,24,25,13,14,13,14,20,14,23,17,23,12,18,15,13,20,21,27,20,16,17,19,28,18,27,24,21,17,25,23,17,29,22,21,29,14,15,28,17,17,28,23,13,20,19,20,11,18,15,21,14,14,15,17,14
"52",20,23,21,23,15,20,21,20,18,18,21,13,18,18,24,28,17,19,21,24,23,15,17,18,17,19,21,24,23,15,13,20,13,22,23,28,21,29,17,28,29,19,16,23,23,25,25,13,15,13,12,20,15,21,18,23,12,17,14,15,20,23,26,22,16,18,20,31,18,27,25,21,16,25,22,17,29,23,20,28,14,15,27,16,17,27,22,14,23,20,20,12,18,17,22,15,14,15,18,16
"53",21,21,21,22,17,22,20,20,19,21,21,14,16,18,23,29,16,19,23,25,21,15,17,18,17,18,22,22,23,15,12,22,13,25,21,24,21,29,18,29,27,17,16,23,23,25,24,13,16,12,12,20,15,21,18,25,13,17,14,16,19,24,27,22,16,19,20,32,17,26,25,23,16,25,22,16,28,24,19,30,15,15,29,17,18,30,20,13,22,21,21,13,17,17,23,16,14,15,20,18
"54",19,21,19,22,17,24,20,22,19,20,21,15,20,18,23,27,17,20,24,26,22,16,18,18,17,21,21,21,23,17,11,23,13,27,20,23,19,29,18,29,25,18,18,20,23,23,26,14,15,12,12,20,14,23,20,25,14,17,14,17,20,24,25,21,16,19,21,31,18,27,28,23,17,23,20,15,30,24,21,32,15,14,29,17,17,30,21,13,22,20,22,13,16,17,23,17,14,16,20,18
"55",19,21,20,20,18,24,22,24,19,19,20,14,19,19,22,27,17,18,23,28,22,16,19,16,18,20,20,21,25,16,12,23,14,28,21,23,21,29,18,28,25,19,18,19,24,23,27,13,16,12,14,20,14,23,21,27,14,18,15,17,21,25,23,21,17,19,21,31,20,26,28,23,17,27,21,14,31,20,21,30,15,17,27,19,18,30,20,14,22,21,22,13,17,17,22,16,13,16,20,18
"56",19,21,21,21,18,26,19,26,19,20,18,14,17,23,23,26,17,17,23,29,21,16,18,16,16,20,20,22,25,16,13,23,14,27,21,22,19,30,18,30,26,20,16,19,25,25,28,14,14,10,14,19,15,24,23,28,15,19,15,16,21,25,24,20,17,20,20,30,21,26,28,24,16,29,20,13,31,19,21,32,14,18,27,20,18,31,20,14,23,21,21,13,17,19,22,16,14,16,22,18
"57",18,22,23,23,18,25,19,26,20,21,17,14,18,23,24,26,19,16,22,27,20,16,19,15,17,19,21,23,23,16,15,24,17,29,21,20,19,30,17,31,27,19,16,20,25,26,28,15,13,11,15,20,14,24,23,29,17,21,15,18,21,24,24,20,17,21,21,31,20,23,28,24,16,28,22,12,30,19,21,33,14,18,30,19,17,31,23,14,23,20,21,13,19,19,22,16,13,15,22,17
"58",18,23,23,22,19,26,18,27,19,22,16,14,17,24,24,26,19,18,22,27,20,16,20,16,19,17,21,23,23,18,15,26,17,28,23,20,19,31,17,30,27,20,17,21,25,28,29,15,13,11,15,21,16,24,23,28,19,22,14,17,22,25,24,20,16,22,22,31,21,21,29,23,17,27,24,16,30,18,22,32,13,19,32,19,19,31,23,13,24,20,21,14,20,22,21,17,15,17,24,20
"59",18,22,23,22,18,24,18,28,20,23,16,16,16,22,25,26,18,18,23,27,19,16,19,16,21,17,22,19,22,18,14,24,16,27,24,19,20,32,17,29,27,20,18,21,26,28,31,15,13,13,16,21,18,23,23,26,19,21,15,19,22,25,26,19,17,23,22,35,20,21,28,23,16,26,25,16,29,18,22,33,14,21,32,22,20,32,23,14,24,22,20,13,19,22,21,16,16,18,26,20
"60",16,22,25,22,18,22,19,28,20,24,15,18,17,24,25,28,19,18,23,26,19,15,20,16,24,17,23,20,22,18,14,25,16,25,25,18,20,32,18,30,25,20,19,21,28,25,30,14,13,12,17,20,18,26,24,26,19,23,16,18,22,26,23,21,17,23,20,35,23,18,27,24,16,27,24,16,30,17,22,33,14,22,33,22,18,31,23,14,25,21,21,14,18,22,23,15,16,18,26,21
"61",16,24,25,21,15,23,20,29,20,23,16,19,17,24,26,27,21,17,23,25,20,15,20,15,26,20,22,19,23,21,14,24,17,26,25,17,21,33,18,32,25,19,19,19,28,30,32,16,12,13,18,21,19,27,25,28,19,24,19,17,22,26,27,23,18,24,21,34,23,19,29,24,16,29,23,17,31,19,23,33,14,22,30,22,17,29,22,14,27,23,21,16,17,22,23,16,16,17,26,22
"62",17,24,26,22,15,24,21,30,20,23,17,21,18,25,26,27,22,18,24,26,21,16,19,13,25,20,21,17,23,23,13,22,17,27,25,21,22,34,17,33,24,17,22,20,28,29,33,17,13,12,21,21,19,26,26,28,19,25,18,18,24,28,26,23,18,26,22,33,23,21,29,23,17,28,24,18,29,22,23,33,16,23,31,23,19,28,23,14,28,21,22,17,18,23,23,17,16,19,28,23
"63",18,27,31,23,13,22,23,32,19,23,19,22,20,26,25,28,23,18,26,27,22,17,19,15,26,23,25,18,23,23,13,21,18,27,24,22,22,33,18,34,24,18,21,22,29,32,31,18,13,13,21,23,19,25,25,29,20,23,20,19,24,27,28,24,19,27,22,33,24,22,29,23,19,29,25,18,28,21,23,30,17,23,32,22,18,27,26,14,27,21,22,17,18,23,23,17,17,19,26,25
"64",20,28,32,22,15,21,22,33,19,24,19,21,23,26,25,26,23,18,25,24,23,18,20,14,24,24,25,18,24,24,12,22,18,26,23,26,22,33,17,33,26,18,23,23,29,33,31,19,14,11,23,22,21,25,27,28,21,24,20,19,23,26,29,24,20,27,25,34,24,23,29,25,19,30,27,18,28,20,24,29,17,24,32,23,19,28,28,15,28,22,23,19,18,23,22,17,17,19,24,26
"65",19,27,32,24,15,21,22,33,17,25,19,20,24,27,27,25,22,18,27,24,22,20,21,14,24,24,26,18,25,25,11,24,18,25,23,28,23,31,18,33,25,19,25,23,31,33,31,19,14,12,23,24,23,25,28,27,21,28,20,19,24,26,28,25,21,27,26,32,24,23,29,28,20,30,26,20,28,19,25,29,16,26,33,24,19,31,29,16,27,25,25,18,18,23,22,17,17,19,25,25
