"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"11",18,17,19,13,17,19,14,16,21,18,17,23,16,16,15,19,10,9,18,16,20,13,18,11,19,26,21,21,14,23,20,10,16,11,12,20,22,28,22,16,23,14,24,16,22,20,15,25,16,15,11,18,19,19,14,18,22,16,10,14,17,25,18,11,19,21,15,17,16,22,14,13,12,15,10,10,19,18,13,14,14,20,18,10,21,19,16,13,19,25,14,21,15,15,20,14,22,18,20,16
"12",19,16,17,13,17,19,14,16,23,18,16,23,16,15,16,18,12,9,20,17,20,16,20,12,17,24,21,21,14,23,19,10,16,11,12,20,24,28,22,15,22,13,21,21,21,19,16,25,16,15,10,18,19,18,15,17,23,16,10,14,17,23,18,10,19,22,15,16,16,21,13,13,12,15,10,10,19,18,12,14,14,20,16,10,21,18,16,13,18,25,15,21,14,16,20,14,23,18,20,16
"13",20,16,18,13,17,18,14,17,23,18,16,23,16,14,16,18,11,10,20,17,19,16,20,12,17,25,21,25,14,24,18,10,17,9,13,21,25,27,22,16,21,14,21,20,20,18,16,25,16,14,10,20,19,18,13,18,21,15,10,14,17,23,18,11,17,23,17,15,16,21,13,13,13,15,9,10,19,17,11,14,17,22,17,10,21,19,16,13,18,21,15,20,16,16,21,15,22,17,21,15
"14",20,15,18,13,17,18,14,19,25,20,16,21,16,14,16,18,11,10,20,18,16,15,20,12,19,24,21,25,14,25,17,9,16,9,13,21,24,28,22,16,20,13,20,21,21,18,18,26,16,15,9,18,18,19,15,18,22,14,12,15,16,23,18,11,19,22,17,13,14,21,13,15,12,16,8,10,19,16,12,14,18,21,17,10,20,20,17,13,19,21,15,20,18,15,20,15,24,17,20,15
"15",21,16,17,14,19,19,14,19,25,19,15,21,16,15,16,18,11,11,20,18,17,16,20,11,20,21,20,25,14,24,16,10,16,8,13,21,23,27,24,16,20,12,18,20,21,19,18,26,16,16,10,16,18,19,15,17,21,14,12,14,16,23,19,11,19,21,17,13,14,21,13,13,14,17,8,10,18,16,12,14,18,23,18,10,23,19,17,13,19,21,14,20,18,14,19,14,24,19,20,15
"16",22,17,17,14,19,19,13,18,25,19,14,21,16,15,14,18,9,11,20,18,17,16,21,11,19,19,19,27,13,25,17,11,14,8,13,21,23,27,24,17,20,12,19,21,19,19,18,28,16,16,10,16,18,18,15,17,20,15,12,15,16,23,19,12,21,19,17,13,14,21,12,14,14,18,9,7,19,17,12,15,20,23,19,11,22,19,18,13,17,20,14,20,18,13,18,14,21,20,20,14
"17",20,17,18,15,19,19,15,19,24,20,14,20,16,14,15,20,9,11,19,18,18,16,20,12,20,19,17,25,13,23,17,11,13,9,13,20,23,27,24,17,17,11,19,22,18,19,16,30,14,16,11,18,19,18,15,17,20,17,11,16,16,20,18,13,22,18,17,14,16,21,12,14,15,17,9,7,20,17,12,15,21,22,19,12,21,19,17,13,16,21,15,19,17,13,17,14,20,21,20,12
"18",20,17,18,14,19,19,16,19,25,20,13,20,16,16,16,20,9,11,21,18,18,16,20,13,21,19,16,23,13,23,19,11,13,9,13,21,23,26,25,17,18,12,18,21,19,17,16,30,14,17,13,18,18,18,16,18,19,16,11,16,15,19,15,15,21,20,15,14,16,21,13,13,14,19,8,8,20,17,12,15,21,22,18,12,21,19,17,14,16,22,17,20,17,11,18,14,20,22,23,12
"19",19,17,17,14,20,18,17,19,25,20,12,20,16,16,15,20,9,12,20,18,17,16,21,13,22,18,17,24,13,23,19,12,13,10,15,22,24,25,25,15,17,11,18,19,19,17,17,32,14,16,12,18,18,18,16,18,18,17,10,17,15,18,16,15,20,20,15,15,16,23,15,13,14,19,7,11,21,17,12,15,21,22,19,11,19,18,17,14,17,22,17,18,18,12,18,15,19,20,22,12
"20",19,16,18,14,21,17,17,20,25,19,12,23,16,18,16,20,9,11,20,18,18,16,19,13,21,20,18,24,15,23,22,12,12,10,16,22,22,23,24,17,17,11,18,17,17,16,18,32,15,16,11,15,18,18,17,19,18,16,11,16,14,18,15,16,22,20,15,14,16,23,15,14,14,19,8,13,21,16,13,17,21,20,20,12,19,17,17,14,17,22,18,20,19,11,18,16,18,20,22,12
"21",20,16,18,14,23,16,17,21,24,18,12,22,16,19,16,20,10,11,23,18,20,16,19,14,23,20,18,25,15,22,23,11,11,11,16,24,22,21,22,15,14,12,18,17,16,15,17,33,15,15,11,15,20,19,16,19,18,17,11,16,15,17,15,15,22,20,15,15,16,20,15,13,14,19,8,14,20,15,13,17,19,19,21,11,19,16,16,13,18,22,18,18,18,9,17,14,18,22,21,13
"22",21,18,18,16,23,14,15,21,23,18,10,22,17,17,17,20,9,11,21,17,19,16,22,14,22,21,16,24,15,21,23,11,10,11,15,23,21,22,21,16,14,12,18,15,17,16,16,33,15,15,10,15,21,20,18,19,18,17,12,15,16,17,15,13,21,20,13,14,15,20,15,12,14,20,7,14,19,16,12,18,19,19,22,12,20,16,15,12,18,22,19,18,18,11,16,15,18,21,22,13
"23",23,18,17,15,24,14,15,19,23,18,11,21,17,16,17,19,8,11,20,18,18,16,23,14,20,24,16,24,16,20,24,12,11,10,17,22,22,21,19,14,14,12,18,14,17,16,16,32,16,14,10,15,21,20,18,20,15,17,11,16,14,16,16,13,19,20,12,14,16,22,15,11,14,20,8,13,19,17,12,16,19,19,23,13,20,14,15,13,18,20,19,18,18,13,17,15,18,21,21,13
"24",23,18,17,15,23,16,15,20,23,17,11,21,17,16,14,16,8,11,20,18,17,16,23,14,20,25,16,24,16,21,24,11,11,10,17,24,22,22,18,15,12,12,19,14,17,16,17,33,16,14,9,14,20,21,17,21,15,17,12,15,13,17,17,14,19,19,12,14,16,23,13,9,15,19,8,12,19,16,13,16,17,20,23,12,20,13,15,14,19,22,19,19,18,13,18,15,18,21,20,12
"25",24,17,17,14,22,15,15,22,23,19,12,22,17,16,14,16,8,12,18,18,17,15,23,14,18,25,17,23,14,19,23,10,12,11,17,22,21,20,19,15,12,15,19,13,17,15,18,32,16,13,10,14,19,20,18,22,15,17,13,15,15,18,18,14,20,20,12,15,15,22,13,11,16,18,8,14,19,19,12,16,18,20,24,12,20,14,15,15,18,22,20,19,18,13,17,15,19,21,19,12
"26",24,17,16,14,22,15,16,23,23,19,11,22,17,16,14,17,9,12,16,18,15,15,23,14,16,23,16,20,14,19,22,11,12,12,17,22,21,20,20,16,14,16,19,15,17,15,19,30,17,13,11,14,17,20,16,22,16,17,14,15,15,17,19,14,21,19,11,15,16,21,12,10,14,18,9,14,18,19,16,17,17,20,22,10,19,13,14,15,17,21,20,19,17,12,17,14,20,21,20,10
"27",23,16,17,14,21,15,17,22,22,21,10,22,16,17,14,17,9,12,15,17,13,15,23,13,15,25,16,19,15,19,21,11,13,12,18,21,21,20,19,16,15,16,19,14,17,14,19,28,18,12,14,15,16,21,16,22,15,18,15,16,17,19,19,13,20,21,11,15,16,21,10,9,15,19,10,14,18,18,17,18,15,20,21,10,18,12,14,14,15,21,19,20,18,12,18,15,19,20,21,9
"28",21,15,18,16,19,16,17,22,21,21,10,22,17,15,13,17,9,11,15,16,14,14,22,14,15,25,17,19,15,20,21,9,14,14,18,20,21,20,18,18,15,15,16,16,17,16,19,27,18,12,13,15,15,22,18,21,14,19,15,17,17,19,18,11,20,20,12,16,16,21,10,9,16,17,11,16,18,16,16,18,15,20,20,10,19,12,15,15,15,21,20,18,16,10,19,16,19,21,22,7
"29",20,15,18,15,19,16,19,24,19,20,10,21,17,15,12,18,9,11,15,17,14,15,22,13,16,25,17,18,14,21,22,10,15,14,19,21,21,21,18,19,14,15,16,17,17,16,16,26,15,13,13,15,15,20,20,21,12,21,15,18,18,18,18,12,20,20,12,17,16,22,11,10,17,18,11,16,17,16,16,19,15,20,21,11,19,12,15,16,16,23,21,18,18,11,20,14,17,21,22,7
"30",18,15,18,13,19,17,21,24,20,20,10,20,15,14,12,18,7,12,17,17,15,16,22,14,16,25,18,17,14,21,23,11,16,14,18,21,20,22,18,19,13,16,15,17,14,16,16,27,16,14,13,16,14,19,20,19,13,20,13,18,18,17,18,12,22,20,12,16,16,22,11,10,16,18,11,17,18,16,16,19,16,20,22,11,17,14,15,18,16,24,20,19,19,12,21,14,17,23,22,8
"31",18,15,18,13,20,17,21,23,21,21,10,19,15,13,12,17,7,12,15,17,15,16,21,14,18,24,17,17,14,21,23,10,16,14,18,20,19,21,18,19,12,17,15,18,15,16,15,25,16,15,13,19,14,19,21,18,14,22,12,18,17,17,21,12,18,18,12,15,14,23,12,10,16,18,12,16,17,15,17,20,15,22,21,11,16,13,15,20,17,25,19,17,17,13,20,15,18,22,22,8
"32",18,16,16,14,19,17,22,24,22,21,10,19,15,13,13,17,7,13,14,18,15,16,20,15,18,24,17,17,14,20,22,10,16,14,18,21,18,21,17,19,12,16,14,20,16,16,14,25,16,15,13,19,16,18,20,17,13,21,10,17,16,16,21,13,21,19,13,16,14,24,12,10,16,18,12,16,17,16,17,20,15,22,22,11,16,13,16,21,16,23,19,18,15,14,19,14,18,21,23,9
"33",19,15,17,14,19,17,19,23,23,22,10,20,14,13,12,17,7,15,14,18,15,17,20,15,19,23,17,17,14,19,23,10,17,12,18,19,19,22,17,20,12,15,14,20,16,16,15,23,16,15,13,19,17,19,20,17,12,22,11,18,16,16,21,12,22,19,13,16,14,23,11,10,16,17,12,16,20,16,16,19,14,22,22,12,15,11,19,21,16,23,18,18,15,14,20,15,17,21,22,10
"34",19,17,19,15,19,17,19,22,23,20,10,21,14,13,12,17,7,14,15,18,14,18,19,15,19,21,17,15,15,19,23,8,18,12,18,20,20,22,15,17,12,14,14,20,16,15,14,22,15,15,14,19,17,20,21,18,13,23,11,18,16,15,20,12,22,20,14,13,12,22,12,10,16,18,12,15,18,16,18,18,13,22,24,14,15,11,18,20,18,24,18,19,15,14,19,16,16,21,22,12
"35",21,18,18,14,18,16,19,24,24,22,11,21,14,15,12,17,7,15,15,18,15,18,19,13,19,20,19,17,15,19,23,8,17,13,17,21,21,22,14,17,12,14,13,20,17,13,14,23,16,16,13,20,17,20,20,22,12,24,11,18,16,15,19,11,24,21,14,12,12,23,13,11,17,18,13,17,19,15,18,19,14,22,25,13,15,10,20,21,17,24,19,19,15,14,18,15,19,22,22,13
"36",21,18,18,14,18,17,19,23,22,23,10,20,13,14,12,18,7,14,16,18,17,20,19,12,16,19,19,17,17,18,23,9,16,15,17,22,20,21,14,19,12,14,12,20,18,13,14,22,17,19,13,21,18,20,21,22,13,23,12,18,15,15,19,10,23,20,13,13,13,21,13,12,18,17,13,16,19,13,16,19,14,21,27,12,16,9,20,18,17,24,17,19,16,14,15,13,20,22,22,14
"37",23,18,18,13,18,17,19,23,22,23,11,21,13,16,11,17,7,17,15,17,17,18,20,12,16,20,20,18,16,17,23,8,18,15,18,22,20,19,14,18,12,15,11,19,17,13,15,19,16,19,14,21,18,22,21,24,13,23,12,19,14,15,19,10,23,20,13,13,12,21,13,13,20,16,12,15,21,12,16,20,16,22,27,11,16,10,20,19,16,23,16,18,16,14,14,14,19,20,21,14
"38",24,18,18,13,19,16,19,25,23,24,10,20,14,15,11,18,7,17,15,16,17,18,20,12,16,19,20,18,17,16,24,8,19,15,17,21,21,18,14,16,12,15,11,22,17,16,16,19,18,19,14,20,19,20,21,22,13,21,11,19,14,15,19,11,23,20,13,14,11,23,13,13,19,18,12,15,18,12,15,21,16,22,28,10,16,10,20,19,16,23,16,19,16,14,14,14,19,20,23,14
"39",24,18,17,13,18,19,19,26,20,25,10,19,13,15,11,18,8,18,16,16,17,18,20,12,16,19,19,17,16,14,24,7,18,16,18,21,19,20,16,15,12,16,12,21,17,16,16,19,17,19,15,21,20,19,22,21,13,21,11,16,14,14,17,12,25,20,15,14,11,26,13,13,19,19,12,16,18,12,16,21,15,22,30,8,16,10,20,19,16,22,16,20,17,15,15,15,18,19,23,13
"40",24,17,16,14,17,20,21,25,17,24,10,19,13,15,12,17,8,17,16,14,19,15,20,13,16,19,20,19,18,13,23,9,18,16,18,22,21,18,15,12,14,15,13,21,18,16,11,18,17,20,17,20,22,19,22,22,14,20,11,16,14,15,15,12,25,21,15,14,12,28,14,13,18,19,11,17,16,12,16,21,16,20,31,8,15,10,22,20,16,22,16,19,18,17,16,15,18,18,22,13
"41",24,14,16,15,17,20,25,24,18,23,10,18,13,14,12,16,9,17,16,14,18,15,20,13,16,20,21,19,17,14,23,10,17,16,19,21,21,19,15,12,15,15,13,21,19,17,12,17,17,20,17,20,20,17,21,21,14,20,11,16,14,16,16,12,25,20,15,14,12,27,14,12,17,20,11,17,15,13,16,21,14,18,31,9,15,10,22,20,16,22,16,18,18,15,16,15,18,17,22,13
"42",24,13,17,15,17,21,25,22,19,23,10,16,13,16,12,16,10,18,16,15,18,14,19,15,16,20,22,18,18,12,22,10,16,16,21,21,23,19,15,10,15,14,14,21,18,17,12,20,18,20,16,20,21,16,22,20,12,21,11,17,12,16,17,12,24,19,15,14,12,26,14,13,18,19,9,17,14,13,16,23,13,16,30,9,15,10,19,19,14,22,16,17,19,18,16,16,18,17,26,12
"43",25,13,18,15,17,21,26,21,19,22,10,17,13,17,12,16,9,18,16,15,16,13,19,15,16,20,21,18,17,11,23,11,18,14,20,22,23,17,15,10,15,14,14,20,18,16,13,20,17,19,17,20,21,16,23,19,11,20,11,16,12,15,18,13,24,19,16,14,12,26,15,14,18,19,10,17,14,12,16,24,13,16,28,8,16,10,19,20,15,21,15,16,21,19,16,16,18,17,24,12
"44",24,13,17,15,16,20,26,21,18,22,13,17,11,16,13,18,9,18,16,15,16,13,20,15,16,20,20,18,16,12,23,14,19,14,18,22,22,17,15,11,15,13,12,20,18,16,13,19,16,18,16,19,21,15,22,19,12,20,14,16,12,15,17,13,24,19,16,14,14,26,15,12,18,17,10,17,13,13,16,24,13,16,25,8,17,10,19,19,14,21,14,16,20,19,16,16,18,16,24,13
"45",24,13,17,15,15,21,25,21,18,23,13,18,11,16,13,18,10,18,17,16,15,13,21,15,17,21,19,17,16,12,23,14,20,14,18,24,23,17,16,12,16,13,12,21,17,17,14,20,17,18,17,18,22,15,23,18,12,20,15,16,13,15,17,11,22,19,14,14,14,26,15,12,16,15,11,17,13,12,17,25,14,16,22,7,17,9,19,19,14,20,13,17,18,19,16,16,18,16,24,13
"46",25,13,17,16,15,21,24,21,19,23,14,18,11,15,15,18,11,18,17,16,15,13,20,15,19,21,19,17,16,12,23,13,21,16,17,23,23,17,15,13,16,13,12,22,17,18,17,20,16,18,17,18,22,15,25,18,12,19,16,15,13,13,17,10,21,22,14,14,14,25,14,12,16,14,12,17,12,12,17,23,15,16,22,7,16,9,18,20,13,20,13,17,18,19,16,17,16,16,23,13
"47",27,13,16,18,16,20,23,21,19,23,14,17,10,16,15,19,11,18,16,16,16,13,19,16,19,20,19,17,15,11,24,12,21,17,17,22,22,18,15,13,22,12,13,22,17,19,17,20,15,20,17,17,22,15,25,18,11,18,16,12,13,14,18,11,20,22,13,14,14,25,12,12,16,14,13,15,12,15,17,23,16,16,22,8,16,12,19,21,13,19,12,16,18,17,15,17,20,17,25,12
"48",28,13,16,18,16,17,22,21,20,23,15,17,10,14,15,20,11,19,15,16,17,13,18,16,19,20,17,18,14,11,23,11,22,18,17,22,24,17,14,14,21,12,14,22,17,19,18,19,13,19,16,17,23,13,24,18,12,17,16,11,14,14,18,11,19,22,14,15,13,23,14,12,16,13,13,16,12,15,17,24,16,16,23,7,16,11,18,22,12,18,11,16,19,16,15,15,20,17,24,13
"49",28,13,14,17,13,16,23,22,19,23,14,19,10,15,14,18,11,19,16,18,17,11,19,16,20,20,18,19,15,11,20,10,22,18,16,22,21,17,14,14,19,12,13,21,17,19,17,19,14,18,19,17,23,16,23,17,13,15,15,13,15,14,19,13,20,22,14,15,13,25,13,13,15,14,14,16,14,17,15,21,15,15,23,9,15,12,17,21,13,19,10,17,19,16,16,14,20,17,24,13
"50",29,12,14,16,13,14,24,23,20,22,13,17,9,15,15,16,11,19,17,18,15,10,20,15,20,20,18,18,17,12,18,11,22,17,16,22,18,16,13,14,18,11,14,21,16,19,18,19,14,20,20,16,24,16,23,19,12,15,14,13,15,15,18,14,21,24,13,13,13,24,13,12,16,14,15,16,14,17,14,22,14,14,23,8,16,13,18,21,13,19,10,15,19,16,16,13,20,17,24,13
"51",28,11,14,16,13,14,25,24,20,20,13,16,9,13,16,17,13,19,18,18,15,12,20,16,20,19,18,18,16,12,19,10,22,17,16,22,18,16,12,14,18,10,13,20,17,18,16,19,14,20,20,15,25,14,22,19,12,14,14,13,16,15,19,13,22,24,14,13,13,24,14,12,14,14,14,16,13,17,15,23,13,13,21,8,14,14,19,19,12,20,11,16,20,16,16,13,20,17,25,13
"52",28,10,13,16,12,13,23,23,19,22,13,16,9,13,18,16,13,20,20,17,15,11,20,14,21,18,17,18,17,13,19,9,22,17,16,22,19,16,11,13,18,10,14,20,17,18,16,20,15,24,19,15,24,15,22,19,12,13,14,13,16,15,20,14,22,23,14,13,12,21,15,12,16,14,13,17,13,17,16,23,15,13,22,7,12,14,19,18,12,20,10,15,20,16,16,13,18,17,24,13
"53",29,14,14,16,11,14,22,22,19,20,12,16,9,12,19,16,13,20,20,19,15,11,20,16,22,19,17,19,17,13,18,10,23,18,16,23,19,16,10,13,19,9,16,19,18,18,17,21,16,24,20,15,23,15,22,18,13,13,14,13,15,15,20,14,22,23,14,12,12,20,15,12,16,13,13,16,12,19,16,22,15,13,22,7,11,14,17,18,12,18,11,15,19,17,18,14,19,17,22,14
"54",29,16,15,15,11,14,23,19,19,20,12,16,9,12,18,16,14,20,21,19,14,11,20,17,20,19,15,20,18,13,19,11,22,17,17,23,20,15,10,12,19,9,18,18,19,17,17,22,15,23,19,16,23,16,19,16,14,13,15,14,17,15,22,14,23,22,15,13,12,20,14,13,14,12,12,16,12,19,15,20,14,14,23,7,12,14,17,17,11,17,12,16,21,17,19,13,19,17,20,16
"55",30,16,14,15,12,14,24,19,20,18,13,16,9,14,17,16,13,19,21,19,14,9,20,18,20,19,16,19,18,12,19,11,22,19,17,22,20,15,11,12,19,9,17,17,20,17,17,22,15,23,20,15,23,16,19,15,14,14,16,14,16,14,21,15,22,22,15,13,13,21,15,14,12,13,12,15,12,20,15,19,13,14,24,7,12,15,16,18,11,16,13,16,21,17,19,14,18,19,20,16
"56",30,16,14,15,12,15,23,19,17,18,13,16,9,15,16,17,13,19,19,19,13,9,19,18,22,19,16,18,19,13,19,10,21,20,18,23,20,15,11,12,19,10,19,17,20,18,17,22,17,22,18,15,23,14,19,15,16,13,17,17,17,15,21,15,23,24,15,14,13,21,14,15,12,14,13,14,12,20,14,19,15,15,25,8,12,15,15,19,11,16,13,15,21,17,19,14,19,18,20,15
"57",28,18,16,16,12,17,22,19,18,17,12,16,11,16,15,19,13,19,20,20,14,8,21,19,21,19,17,18,20,13,22,11,19,19,17,23,17,14,11,12,17,9,18,17,20,17,18,20,19,23,19,16,21,15,20,13,16,14,16,15,16,15,21,14,24,24,15,12,14,21,14,16,11,14,13,14,13,21,13,18,16,14,26,8,12,15,17,18,11,15,13,15,21,16,19,14,18,19,20,15
"58",29,18,15,15,12,18,22,19,17,17,13,16,12,16,15,20,12,18,20,20,16,8,20,18,21,18,17,18,22,13,22,11,19,20,17,24,18,15,10,14,16,10,18,17,19,16,17,20,20,24,16,16,21,17,20,13,16,14,15,15,17,16,22,14,23,22,13,12,14,19,14,16,10,14,13,14,13,23,12,17,15,14,25,9,13,16,17,18,11,16,13,15,19,16,18,13,18,18,20,15
"59",29,17,15,16,12,16,20,19,17,18,13,15,12,16,18,19,12,18,19,20,16,8,19,18,21,18,16,18,21,13,22,11,20,20,16,24,18,15,11,12,15,11,17,17,20,15,17,20,21,26,14,16,19,17,20,14,14,16,16,17,19,17,22,16,22,21,13,11,14,20,13,19,10,13,13,14,13,21,11,17,15,14,25,8,14,16,17,18,12,17,14,15,18,14,18,14,17,19,21,15
"60",29,17,15,16,11,16,20,19,16,17,12,15,12,13,17,19,12,17,19,22,15,9,18,18,20,19,16,18,22,13,22,10,20,18,16,23,18,14,12,12,15,11,18,17,20,14,16,20,22,30,15,16,17,19,22,14,14,17,15,16,19,20,24,16,23,21,13,10,15,19,13,19,10,15,13,14,12,21,10,17,17,14,24,8,15,15,17,19,12,16,13,15,19,14,18,17,17,18,21,14
"61",28,18,14,15,13,15,18,19,16,17,12,16,12,13,17,19,12,18,19,20,15,9,17,17,20,19,16,18,22,13,22,10,21,15,17,22,17,14,12,13,17,12,18,18,21,13,16,21,20,28,13,17,16,20,21,13,14,17,15,16,20,19,24,15,23,21,12,11,15,19,14,20,10,17,16,15,12,21,10,16,19,16,26,9,15,17,18,19,13,15,13,15,19,13,18,16,15,16,22,12
"62",26,16,13,14,14,14,18,18,16,18,11,16,13,13,18,20,11,18,20,20,15,9,17,17,20,19,18,18,22,13,23,10,21,15,18,23,16,14,13,11,15,12,18,18,21,13,16,19,18,29,12,16,16,20,21,13,14,18,15,15,20,20,23,15,24,22,12,10,15,20,14,21,9,16,16,15,12,21,10,16,19,16,24,13,15,17,17,20,14,13,13,16,18,10,19,16,15,16,21,11
"63",26,15,14,15,14,14,17,18,15,18,10,16,13,13,17,19,12,20,19,20,15,9,18,17,20,17,18,18,26,13,23,10,21,14,18,23,16,14,13,13,15,13,18,19,20,13,16,18,16,27,12,16,16,18,21,12,14,19,14,14,20,20,23,13,23,22,12,10,17,23,14,21,10,17,16,19,12,21,10,16,19,16,23,12,11,18,17,20,15,14,13,15,18,10,20,17,14,16,21,11
"64",26,15,12,14,14,15,17,18,15,20,11,16,13,13,17,17,11,20,18,19,15,9,19,17,18,17,18,17,26,13,24,10,20,13,19,24,15,16,14,13,13,13,20,17,20,13,17,19,17,27,12,16,14,18,21,13,14,18,13,14,20,20,22,13,23,22,12,12,16,23,14,21,10,17,16,18,12,22,10,15,19,16,23,12,11,18,17,20,14,14,13,15,18,11,19,18,14,16,23,11
"65",27,16,11,12,13,15,18,17,15,20,9,16,15,13,15,15,12,20,16,19,14,9,19,16,18,17,18,15,27,13,23,11,20,13,19,25,15,15,14,13,14,14,19,16,20,15,20,19,16,24,13,16,13,19,22,13,13,15,13,12,19,20,20,13,22,21,13,13,16,22,14,20,10,15,14,18,10,21,10,15,18,16,22,12,10,18,18,19,14,17,14,16,19,11,17,18,16,18,22,12
