"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"16",20,17,18,23,13,11,18,15,20,16,15,10,10,19,6,19,10,19,14,14,13,14,23,17,19,13,17,9,25,17,13,13,20,20,16,20,18,7,16,20,14,15,19,16,19,19,24,22,12,21,26,20,20,17,12,23,20,12,19,14,12,16,14,16,22,11,19,12,19,26,12,10,16,15,13,20,16,13,15,19,18,15,12,18,17,20,13,23,17,17,10,18,15,19,11,17,11,18,15,24
"17",18,19,20,23,14,11,17,15,20,15,17,10,10,20,6,20,10,18,15,14,13,14,22,16,19,12,16,9,26,17,14,13,19,22,17,20,19,7,15,21,12,15,19,17,19,19,23,21,13,21,25,21,22,15,11,24,20,13,22,13,11,17,15,17,21,11,20,12,17,26,11,10,16,15,13,21,16,12,16,18,18,15,11,19,17,21,13,21,16,16,10,20,15,19,10,16,11,17,17,21
"18",18,17,18,23,14,11,17,16,20,16,17,10,10,21,7,19,10,19,14,13,14,13,22,15,20,12,16,8,25,16,14,13,20,23,17,18,19,8,14,22,12,16,21,18,20,17,24,20,13,20,23,21,21,16,12,24,20,13,22,15,11,18,16,18,19,10,18,13,17,28,9,12,15,15,13,21,17,12,15,17,18,15,11,20,18,22,13,20,16,17,11,19,14,21,11,15,9,16,14,22
"19",19,18,17,23,15,12,18,16,19,16,17,12,10,19,7,19,10,18,14,14,15,13,22,15,20,12,15,9,25,15,13,13,19,26,20,18,18,8,13,20,12,17,20,18,21,17,24,20,14,21,24,20,20,15,11,24,22,12,21,15,11,19,16,18,17,9,19,12,19,28,10,12,16,16,15,22,16,12,15,18,19,13,11,19,18,24,12,18,15,19,12,24,14,20,11,15,10,15,14,22
"20",19,19,17,24,16,12,17,16,20,17,17,12,10,19,7,19,9,18,14,15,15,12,22,15,20,14,15,10,24,17,14,14,18,27,20,19,18,8,13,19,12,17,22,17,21,17,24,20,13,20,25,21,21,16,11,27,22,13,22,15,11,20,14,16,17,10,19,12,18,26,10,11,16,15,14,25,15,12,14,17,20,14,11,17,16,23,12,18,14,19,13,25,14,20,11,15,10,13,13,22
"21",19,20,18,24,17,10,17,18,20,19,17,12,10,20,8,20,10,19,15,15,19,12,21,16,19,13,16,10,23,18,14,13,18,25,19,19,19,9,14,18,14,17,21,18,20,17,24,21,14,20,25,18,22,15,11,26,22,14,23,15,11,20,13,16,19,11,18,12,19,26,10,10,14,15,15,26,15,12,14,16,19,14,11,18,16,21,12,16,14,18,12,26,13,19,11,15,9,13,11,22
"22",19,20,18,24,17,14,18,18,22,19,17,13,10,19,8,21,9,19,15,15,18,12,21,17,20,11,16,10,20,19,14,13,17,27,17,21,17,9,15,17,14,18,21,17,20,16,23,21,13,21,25,17,20,16,13,27,21,14,23,15,11,20,15,16,19,11,18,11,17,28,11,11,13,14,16,24,16,12,13,16,19,14,12,18,15,22,12,16,13,18,12,26,16,20,11,16,8,12,11,21
"23",20,19,18,24,17,14,20,18,22,18,17,12,11,18,8,22,9,17,12,16,17,12,21,16,20,11,17,11,20,19,14,11,15,28,15,20,16,9,15,17,14,19,21,16,20,16,23,20,14,23,25,16,20,15,13,26,23,14,22,13,11,20,14,16,19,12,18,12,16,27,11,10,13,15,15,26,17,12,12,16,20,15,11,18,16,24,12,16,13,17,12,25,16,20,13,16,8,12,11,22
"24",20,19,18,24,17,15,19,19,22,18,18,11,12,18,8,23,9,17,11,15,16,13,19,16,19,9,18,11,21,19,15,11,17,28,15,19,16,8,14,17,12,20,20,17,20,16,24,19,13,23,24,17,20,14,11,26,23,14,22,13,12,20,14,17,19,12,17,12,17,26,13,9,15,15,15,27,17,12,12,16,19,15,11,17,15,26,12,16,13,16,12,26,16,20,15,15,7,13,11,23
"25",20,19,19,23,16,15,19,19,22,17,18,11,12,18,8,23,9,17,11,16,16,13,20,15,19,8,18,11,19,19,14,13,17,27,16,19,16,9,15,17,13,18,19,17,20,16,23,19,13,25,26,18,18,12,13,26,23,14,21,12,11,20,14,17,20,13,16,12,17,25,13,9,17,15,15,28,16,13,13,17,19,15,12,18,15,25,12,16,12,16,13,26,17,19,16,16,6,13,11,23
"26",21,19,19,22,15,14,19,18,22,16,17,10,13,18,7,22,10,18,10,16,16,13,19,15,17,9,19,12,19,21,13,15,17,29,17,19,16,10,15,16,13,17,19,17,20,16,24,15,15,25,26,17,18,9,12,26,23,15,21,12,10,21,13,17,21,14,16,13,16,26,12,10,19,16,15,27,17,13,12,17,19,16,13,17,15,27,13,17,13,16,13,26,19,20,15,14,6,15,11,23
"27",22,18,20,22,15,12,18,17,22,15,17,9,14,17,8,21,8,17,11,16,17,13,19,15,17,9,18,12,19,21,12,15,17,30,17,20,16,10,15,15,14,17,19,16,20,15,25,15,15,21,25,17,18,10,11,26,23,15,21,13,10,21,14,15,22,13,17,15,16,24,12,10,19,15,18,27,18,13,12,18,21,17,14,16,13,25,13,17,14,15,13,25,18,19,15,15,7,14,12,23
"28",23,17,20,22,17,12,19,16,22,15,15,9,13,16,7,21,8,17,11,15,19,13,19,15,19,9,18,11,20,22,12,14,18,30,18,19,15,10,15,15,14,18,19,16,19,17,25,15,15,21,23,18,18,10,11,26,23,15,21,13,10,19,14,15,22,14,17,13,18,23,11,9,19,15,17,26,18,13,14,18,22,18,16,15,12,25,13,17,16,14,14,25,16,20,17,16,7,13,12,21
"29",24,16,20,22,18,12,19,16,22,15,14,8,13,14,8,21,8,17,15,15,20,13,18,16,20,9,19,13,20,22,11,13,17,28,17,19,15,10,15,15,15,19,20,15,19,17,24,16,15,23,21,16,19,9,10,25,23,15,22,13,9,19,14,16,23,14,17,13,19,22,11,9,20,15,18,25,18,12,14,18,22,18,16,14,11,24,14,18,13,16,13,25,14,19,18,17,7,12,12,22
"30",23,17,20,22,19,12,18,16,22,15,14,9,11,15,8,20,9,18,15,15,20,13,18,17,21,9,18,13,19,22,11,13,18,27,17,19,17,10,16,13,15,19,22,16,21,17,23,15,14,23,19,17,17,9,11,24,23,15,25,12,9,20,17,17,23,15,17,13,20,21,12,8,20,16,18,25,17,12,13,18,22,18,16,14,11,25,15,19,11,18,13,25,15,22,17,18,8,12,12,22
"31",24,16,19,22,19,13,19,18,23,15,14,9,12,14,10,19,10,18,15,14,19,14,18,18,22,10,19,14,20,23,12,12,19,27,15,19,16,10,17,15,14,19,22,17,21,19,22,14,14,23,18,17,17,10,12,24,25,16,24,12,9,21,17,17,25,14,17,13,20,22,12,8,20,17,18,26,18,12,14,18,23,18,16,15,11,25,14,20,12,18,14,25,15,22,16,16,8,12,12,26
"32",22,17,19,22,20,13,21,17,25,17,15,11,13,15,11,19,12,19,16,14,19,11,17,17,21,13,21,14,19,23,11,14,20,28,15,20,16,11,17,17,15,18,22,16,22,18,24,15,14,24,19,19,17,10,12,25,22,16,24,12,10,21,17,18,25,15,18,13,19,23,13,8,22,17,17,24,18,13,14,18,22,17,16,16,12,21,15,19,10,18,15,24,15,19,17,16,8,13,11,26
"33",23,17,19,23,20,13,20,15,23,17,14,11,12,16,15,18,12,20,16,14,18,11,16,16,20,13,21,14,18,25,11,14,20,26,17,21,15,11,15,17,16,18,22,15,22,21,23,15,15,24,19,20,17,10,12,25,21,16,22,13,10,20,16,19,25,14,17,13,19,24,12,7,20,18,17,23,18,13,15,17,25,16,15,16,12,22,17,21,12,17,15,23,16,19,17,16,8,13,12,28
"34",22,17,19,25,22,13,20,14,21,17,16,11,12,15,16,20,11,20,17,14,18,12,14,16,20,13,21,13,17,24,11,14,20,26,17,20,16,12,16,17,17,18,22,15,24,22,26,15,16,24,18,19,15,10,12,26,21,17,23,16,11,20,16,20,24,14,16,13,20,25,12,8,19,18,15,23,19,13,16,17,24,16,15,14,12,23,18,20,12,17,15,20,16,20,17,16,8,13,14,28
"35",22,16,18,26,21,14,19,14,22,17,15,10,13,15,18,20,11,19,17,14,18,13,15,14,20,12,20,14,16,24,12,14,21,26,18,19,15,12,16,18,17,20,23,15,25,22,27,15,16,22,18,19,15,10,13,27,20,16,23,17,10,21,16,20,25,15,16,13,19,26,14,8,18,17,15,24,20,13,15,17,24,15,16,15,13,24,18,19,11,17,15,19,16,20,16,18,9,13,14,28
"36",23,16,20,26,23,14,19,13,21,19,14,10,14,17,18,20,11,20,18,14,19,14,15,13,20,13,19,13,16,24,11,14,21,27,18,19,15,12,16,18,16,21,22,15,26,19,26,16,13,22,21,18,15,10,13,24,20,15,23,18,10,19,18,21,25,16,17,12,19,27,16,8,18,18,16,25,19,14,17,17,24,15,17,16,13,24,19,19,11,15,15,19,16,19,17,20,8,13,14,28
"37",24,16,21,26,23,14,19,15,21,19,15,11,15,14,21,20,12,19,19,14,19,15,15,14,20,13,20,13,16,25,13,15,20,27,20,19,16,12,15,19,16,20,22,14,28,19,25,16,13,22,20,18,16,11,15,25,19,16,23,17,9,17,18,21,26,15,16,12,19,27,17,7,17,18,15,25,20,14,17,17,24,15,16,16,14,24,19,20,10,16,16,19,16,19,20,18,8,12,14,28
"38",24,15,20,27,24,14,19,16,18,18,16,10,15,14,22,21,13,20,19,14,19,15,14,14,22,13,20,13,14,26,13,15,21,26,20,21,17,12,16,19,16,17,23,13,28,17,25,16,13,20,21,18,15,11,15,26,19,17,24,17,10,17,18,21,25,16,16,12,19,25,18,7,17,18,15,26,19,13,17,17,23,16,16,16,15,26,20,20,9,16,16,19,16,20,20,18,8,12,13,27
"39",25,12,20,26,25,14,20,16,16,19,18,10,14,14,22,23,14,21,18,14,19,14,14,12,21,13,18,13,14,22,12,15,21,27,21,19,17,14,16,18,17,16,24,12,26,17,24,17,16,19,21,14,16,11,17,26,19,16,26,18,14,17,19,22,22,16,15,14,19,26,20,7,19,18,15,27,19,15,18,16,23,15,14,16,14,26,20,20,9,17,15,21,14,21,19,20,8,11,13,29
"40",22,12,18,24,24,14,18,16,15,18,19,9,14,14,22,24,15,21,17,14,20,14,14,13,20,13,18,13,14,22,12,18,21,28,23,20,16,14,17,19,17,16,23,12,27,17,25,16,15,19,21,14,17,12,17,26,19,15,26,17,14,17,19,21,22,17,15,14,20,27,20,9,19,18,15,29,16,15,18,18,22,16,14,15,14,26,20,23,9,17,15,20,13,20,18,20,8,12,13,29
"41",21,12,23,25,25,14,19,15,15,17,19,10,14,14,21,25,15,21,17,14,20,13,14,12,18,15,17,13,13,20,13,19,21,25,22,20,15,14,17,19,17,16,21,12,27,16,25,16,14,19,21,14,18,11,18,26,18,16,24,19,14,16,18,22,21,15,15,14,20,26,20,10,19,18,15,29,15,14,18,18,21,16,15,15,14,25,20,23,10,18,14,20,16,20,18,22,7,13,13,31
"42",21,12,24,24,25,14,19,16,14,17,19,10,13,15,21,25,15,21,17,14,18,13,15,13,19,16,17,13,13,22,13,20,21,26,24,20,17,12,17,20,15,16,22,14,28,17,25,16,14,20,21,14,20,11,18,26,16,16,21,21,14,15,17,22,21,16,16,15,20,25,21,9,17,18,16,30,15,13,18,19,21,15,13,18,13,25,19,22,10,19,14,20,17,20,19,21,7,15,13,32
"43",19,11,24,23,24,14,23,18,16,16,20,11,13,13,22,26,17,21,17,14,17,12,14,14,19,18,17,11,16,21,12,20,22,29,24,20,17,12,17,21,15,16,23,13,27,17,21,15,16,20,20,15,20,12,16,26,16,18,21,21,12,15,17,20,22,15,16,16,21,24,22,9,18,17,16,28,15,12,18,18,20,15,13,18,13,25,18,21,12,20,14,18,18,19,18,21,7,13,14,32
"44",20,13,24,23,21,15,22,18,16,16,21,10,13,14,22,26,17,21,16,15,16,12,15,13,19,18,18,10,16,21,11,21,21,27,24,18,17,15,18,21,15,16,24,14,27,17,21,14,16,21,20,16,21,13,15,25,16,19,22,23,12,14,17,20,21,14,16,14,21,23,22,9,19,18,17,29,15,11,18,18,22,14,14,18,14,25,18,21,10,19,13,20,18,19,17,22,8,13,15,31
"45",21,14,25,22,21,13,21,18,15,16,21,9,14,15,22,26,15,21,16,15,15,13,16,13,19,18,17,11,17,21,11,22,22,27,24,18,16,15,17,20,15,16,22,14,26,17,20,14,16,22,20,15,20,13,15,26,18,20,21,23,12,15,17,21,21,14,15,14,21,25,20,9,19,19,17,29,15,11,18,18,24,14,13,18,14,24,19,21,9,19,14,19,17,19,15,20,9,13,14,31
"46",20,16,27,24,21,13,19,18,14,15,20,10,14,15,21,26,16,23,15,16,15,13,17,12,19,18,15,11,17,21,11,21,23,26,23,17,15,15,17,19,16,17,22,15,25,22,19,14,14,23,22,17,20,14,16,28,19,21,21,23,12,14,15,21,22,15,15,16,20,25,19,9,20,21,17,28,15,12,20,19,24,14,13,20,14,24,17,21,9,20,15,19,19,20,15,22,9,13,14,30
"47",19,16,27,24,21,13,19,18,14,14,21,11,13,14,23,28,14,23,15,18,15,11,19,12,19,16,14,14,18,20,9,20,23,29,23,17,17,15,18,17,17,16,22,14,25,23,18,17,14,21,22,17,19,14,16,28,20,22,21,22,10,13,14,23,20,15,15,16,19,26,19,8,19,20,18,28,14,13,20,19,25,14,14,20,15,23,18,22,9,19,17,18,19,22,15,22,10,13,15,30
"48",18,16,28,23,20,13,22,18,12,14,20,13,15,15,25,30,14,25,15,17,15,11,19,14,19,17,14,13,21,21,10,21,22,29,22,18,18,15,19,17,15,16,23,15,24,23,19,16,14,21,22,17,22,14,16,25,20,24,22,23,9,11,14,23,19,13,15,19,19,25,19,7,21,21,19,28,15,14,19,20,24,16,12,24,17,23,18,22,8,20,17,18,20,24,14,22,11,14,16,27
"49",17,16,28,25,21,14,22,19,12,15,20,12,14,16,25,29,14,24,15,17,14,12,19,15,22,18,14,13,20,17,12,20,22,29,23,18,17,15,17,18,17,17,20,18,24,22,19,17,14,22,21,18,22,14,17,24,19,25,22,24,9,11,14,24,17,15,15,19,18,25,21,8,21,24,19,30,16,15,20,20,26,15,13,23,17,21,19,21,8,22,17,18,19,24,14,19,11,14,16,27
"50",16,17,28,26,21,14,22,19,13,16,20,13,15,18,27,30,14,25,16,17,14,12,19,15,24,19,14,13,21,16,12,20,21,29,23,18,18,15,17,18,19,16,23,19,24,21,20,18,15,23,24,16,23,15,17,24,21,24,21,24,13,11,15,24,18,15,15,19,19,25,20,8,21,24,19,31,18,16,21,21,26,13,13,23,14,22,20,24,8,21,16,19,19,25,14,19,11,14,16,27
"51",16,18,28,26,24,13,22,21,14,17,21,12,15,17,28,29,15,25,17,16,14,13,19,16,24,18,15,13,21,14,11,20,24,29,24,18,19,16,19,18,20,16,25,21,24,22,22,19,16,25,24,16,23,15,16,24,22,25,22,26,13,12,15,23,18,13,16,19,19,26,19,9,22,24,22,31,18,16,20,21,27,13,13,21,17,21,20,25,8,20,17,19,20,25,14,19,12,14,16,26
"52",17,20,28,26,24,13,23,20,14,17,20,14,13,17,25,31,14,26,17,16,15,12,20,16,23,18,16,13,21,15,11,21,23,30,24,19,20,16,17,18,21,14,27,22,24,24,23,19,17,26,23,16,23,15,17,25,20,25,22,26,13,11,15,23,19,12,16,19,21,28,20,9,20,23,22,33,18,16,19,21,28,14,13,21,18,22,21,26,8,21,16,19,19,24,14,19,10,14,17,29
"53",18,21,31,27,24,13,23,21,13,17,23,15,13,17,26,32,13,25,18,18,15,11,21,17,22,17,18,13,22,17,11,18,23,29,24,19,21,16,17,17,20,14,28,21,24,22,26,19,17,26,22,20,24,17,18,23,20,26,23,25,14,11,18,23,18,13,16,18,21,27,20,12,19,26,21,30,20,16,19,21,30,13,12,18,17,22,23,26,11,20,17,19,18,27,13,19,10,16,17,29
"54",18,20,31,28,22,12,22,23,12,15,23,15,14,17,26,31,14,28,19,19,16,11,22,18,22,18,18,14,21,16,12,19,23,29,23,19,21,16,17,17,20,15,28,20,29,22,28,19,17,24,24,22,25,17,18,23,21,26,23,24,14,11,19,23,21,12,16,18,19,27,20,12,17,26,21,31,20,18,19,21,31,14,12,17,19,22,24,26,11,20,18,19,18,26,14,23,9,16,17,29
"55",18,20,31,29,23,11,22,23,12,15,24,17,15,17,25,31,14,28,20,19,17,11,22,19,22,17,18,15,22,17,13,20,24,31,21,19,22,18,15,16,20,15,25,20,31,22,26,17,17,23,23,23,27,17,18,22,22,26,24,23,14,12,18,21,20,10,16,19,21,29,19,12,20,26,21,32,21,18,18,20,31,15,12,16,18,23,25,26,12,19,18,18,19,28,14,21,9,15,16,32
"56",17,20,30,31,24,12,24,24,12,15,23,16,15,18,27,31,17,28,20,19,18,13,24,19,22,16,18,16,21,16,13,21,21,32,21,20,21,18,14,16,22,16,28,20,31,23,25,17,17,22,22,24,27,17,19,23,22,29,23,23,14,12,19,20,21,11,16,21,22,29,19,12,19,27,20,32,22,20,17,19,31,16,13,20,18,21,26,26,13,20,17,18,18,28,15,20,10,14,16,29
"57",17,20,30,30,24,12,24,25,12,15,21,17,15,18,26,30,17,27,20,19,17,11,24,17,24,16,18,15,20,16,13,21,20,33,21,18,21,18,14,18,22,15,28,21,32,22,24,17,18,22,24,24,26,18,19,26,22,28,23,22,12,15,19,20,19,12,13,22,22,31,19,14,19,27,19,32,21,19,17,21,31,17,12,21,16,22,26,25,12,18,17,19,16,27,17,20,11,13,18,30
"58",16,21,31,29,23,12,24,26,13,17,21,16,15,17,25,32,17,28,20,19,17,12,24,17,23,15,20,15,21,16,13,21,21,34,20,20,20,17,11,19,22,13,28,22,30,23,24,17,18,23,25,24,26,19,18,26,21,28,21,22,14,17,19,20,21,13,14,23,25,30,17,16,18,27,18,33,21,20,17,22,31,17,11,23,15,21,27,24,13,19,17,19,16,27,17,19,10,14,18,29
"59",16,23,32,30,24,11,22,26,14,18,21,16,16,15,23,32,17,27,20,20,19,12,23,17,22,15,18,15,24,17,13,22,19,35,19,20,21,16,10,21,23,14,28,20,30,22,24,16,20,23,28,25,26,20,19,25,25,29,22,22,13,16,20,22,20,13,15,23,23,29,18,16,17,27,17,33,22,23,18,22,30,17,11,24,16,21,27,26,12,20,18,21,16,28,16,19,9,17,18,30
"60",14,22,34,29,26,12,22,26,14,16,23,17,15,12,24,34,17,26,20,20,17,12,23,17,21,15,17,14,25,17,13,21,19,35,19,19,22,16,10,19,23,15,29,21,31,22,23,17,20,22,29,24,25,20,18,26,26,29,21,20,13,18,20,20,20,13,15,24,24,29,17,15,17,28,17,34,23,22,19,23,29,17,11,24,17,21,27,27,12,18,20,21,16,27,15,22,9,15,16,30
"61",14,20,33,29,28,11,24,26,13,17,24,17,16,12,26,35,17,26,19,19,18,14,24,16,20,16,17,16,23,17,14,22,19,36,21,19,21,17,10,19,25,15,28,21,30,23,24,16,22,21,29,22,25,18,18,26,28,32,19,20,14,17,22,21,20,15,16,24,23,30,18,15,16,26,20,34,19,21,20,23,30,16,12,26,17,20,28,26,13,17,20,23,18,28,14,23,9,18,17,30
"62",15,19,34,29,28,11,26,25,13,17,25,18,18,12,27,32,17,26,20,24,16,13,27,16,21,16,17,17,22,18,13,22,18,35,20,19,21,17,9,19,25,15,29,22,34,24,25,14,23,21,28,22,24,18,17,26,29,34,20,22,11,18,23,22,21,16,16,24,23,30,19,14,17,26,21,36,20,20,19,23,30,17,12,25,19,20,26,25,14,17,20,24,18,29,13,22,11,17,15,30
"63",15,19,33,29,31,11,25,26,15,17,25,17,21,14,29,30,19,25,21,25,17,13,29,18,22,18,18,18,21,19,13,23,19,35,21,19,24,22,10,19,24,14,28,22,33,23,25,14,21,21,27,21,24,18,17,25,29,36,23,25,11,15,23,22,21,17,16,24,23,28,17,16,18,28,22,37,21,20,17,24,30,16,12,26,19,19,25,22,15,17,21,24,18,28,15,23,12,16,17,30
"64",15,19,31,28,30,11,26,25,16,18,25,17,21,13,30,31,19,26,22,24,18,13,29,19,23,19,18,21,19,21,13,24,20,33,23,19,25,23,11,18,25,14,28,21,31,23,25,14,21,19,26,22,24,20,17,25,30,38,23,25,12,16,25,22,21,19,17,24,23,27,18,17,18,27,22,34,22,21,19,25,29,16,13,28,19,21,26,22,15,18,22,24,19,27,16,23,13,17,17,31
"65",17,21,32,28,30,11,26,24,17,18,27,16,22,14,30,31,16,25,24,22,19,14,31,18,23,20,19,24,20,23,13,24,23,33,24,20,25,23,14,17,25,16,27,22,31,22,25,12,21,20,26,22,24,20,18,27,30,39,22,25,12,17,24,23,21,20,17,26,24,25,18,18,18,29,20,33,23,21,20,24,27,16,12,28,19,22,28,23,15,17,23,24,18,27,17,23,13,18,17,32
