"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"25",24,21,23,13,22,15,18,13,12,23,12,14,25,11,12,16,14,17,13,16,18,17,18,20,16,18,19,15,10,19,15,17,16,20,12,9,12,21,17,12,20,16,24,14,12,18,13,17,15,21,14,17,16,23,17,11,16,13,19,7,18,17,9,23,21,21,17,16,20,16,16,21,16,11,17,17,16,12,20,14,21,9,15,15,5,19,15,14,30,15,16,17,12,11,12,15,18,20,15,15
"26",24,20,23,13,22,14,19,14,11,20,12,15,25,11,14,14,15,17,13,16,18,16,18,20,15,19,19,16,11,19,14,17,17,20,12,9,12,22,17,11,20,16,24,14,12,18,14,16,15,21,14,17,16,23,16,14,16,13,18,7,17,17,9,24,22,22,17,16,20,15,16,21,15,12,17,17,16,12,20,14,21,11,15,15,5,19,13,13,29,15,16,16,14,11,13,15,19,20,16,14
"27",22,19,23,12,23,14,21,14,11,20,11,13,25,11,15,15,15,17,13,16,19,17,20,19,15,19,18,16,11,19,13,16,18,21,11,8,12,24,15,11,19,17,24,13,12,17,13,17,16,21,15,17,16,22,15,13,15,14,18,7,17,17,8,25,21,21,17,17,20,16,15,22,15,13,18,18,16,11,20,14,24,12,15,15,5,19,12,12,27,15,17,15,14,11,15,15,19,22,18,14
"28",21,17,22,12,23,13,21,14,11,20,12,14,25,11,15,13,15,16,12,15,19,16,22,19,15,19,17,17,11,18,13,15,17,21,11,8,13,24,13,12,21,18,24,12,13,15,13,16,15,24,15,18,15,22,16,13,15,15,19,8,17,17,8,27,21,20,17,17,19,17,14,21,15,13,18,17,16,12,19,14,25,12,15,15,6,18,11,12,27,14,16,14,13,11,15,13,20,23,18,13
"29",22,17,21,12,24,12,20,14,11,19,11,14,25,10,15,13,14,16,12,15,18,16,21,20,13,20,16,17,10,18,12,15,17,20,14,8,14,22,13,12,22,18,24,12,13,14,13,15,14,24,17,19,15,21,15,13,14,13,18,8,18,17,9,28,23,19,16,17,18,16,13,23,14,13,18,17,16,12,21,14,27,11,15,14,7,15,11,12,26,15,16,14,13,12,16,13,18,25,16,14
"30",21,17,21,13,24,12,19,13,10,19,12,14,26,10,16,12,17,15,13,16,17,16,21,19,13,21,15,18,9,18,12,15,18,20,16,9,14,23,13,12,21,17,24,12,13,16,13,15,15,21,18,20,15,22,14,13,15,14,18,8,18,17,8,27,23,19,14,16,18,15,13,21,13,13,17,17,14,12,20,16,26,11,15,16,7,15,11,12,26,16,17,15,13,11,17,14,18,25,16,15
"31",21,17,20,15,25,12,19,13,12,22,13,12,24,11,15,11,17,14,13,16,17,16,20,19,13,20,14,18,9,19,14,14,16,21,16,10,15,22,12,12,21,17,24,12,13,16,13,17,15,19,17,21,16,22,13,14,15,14,17,8,18,16,6,28,22,19,13,16,19,14,13,21,15,13,18,16,14,12,21,17,26,11,15,16,7,16,11,12,25,15,16,16,10,10,19,14,18,23,15,13
"32",20,20,18,15,25,12,19,14,12,24,16,13,23,11,14,11,18,14,13,16,17,16,21,19,13,20,14,20,9,19,15,14,14,22,14,10,15,21,12,12,22,17,22,12,13,16,14,17,15,19,17,20,14,22,13,12,16,13,16,8,19,17,6,26,22,19,13,16,20,14,13,20,15,12,20,15,13,13,22,18,26,10,15,17,8,15,11,12,24,12,16,17,11,10,19,14,16,23,17,13
"33",20,19,17,15,26,12,20,14,11,24,16,14,25,11,14,11,17,13,13,16,17,16,21,20,14,20,15,20,11,19,15,14,13,23,14,11,16,23,11,12,21,15,23,12,13,17,14,15,16,21,18,18,14,23,16,12,15,13,15,7,18,16,9,25,24,19,15,17,21,13,13,19,15,12,20,15,13,14,22,18,26,11,15,17,8,16,11,13,24,12,15,15,12,11,19,13,18,23,17,13
"34",19,19,17,15,25,12,21,12,14,23,15,14,25,10,15,11,19,13,13,16,17,16,17,20,15,20,14,19,10,19,15,15,13,21,14,10,16,22,11,12,20,17,22,14,14,16,14,16,16,18,17,18,13,24,14,12,15,11,15,7,18,17,10,25,24,21,15,17,22,13,13,18,15,10,19,14,12,13,22,19,26,9,16,17,8,17,12,14,24,12,15,16,11,11,20,15,16,22,18,13
"35",19,19,17,15,25,12,21,12,14,24,15,14,25,13,14,11,19,13,13,16,17,16,17,21,13,18,14,19,11,18,16,15,12,21,15,10,18,23,10,13,20,18,23,13,14,16,14,15,15,18,19,18,13,24,15,12,15,11,15,7,18,16,10,25,23,21,13,17,22,12,13,17,15,10,18,13,13,13,23,19,27,10,17,16,12,18,11,14,25,12,15,19,11,10,20,14,16,22,18,13
"36",17,20,17,16,24,14,19,13,15,23,17,15,24,14,14,10,18,12,13,16,16,15,17,21,12,20,15,19,12,18,16,15,12,23,14,11,18,21,9,13,20,18,23,13,14,18,14,13,13,18,18,16,11,24,15,13,15,11,14,8,18,16,9,25,23,20,15,16,22,12,13,16,15,10,17,13,15,13,24,19,25,10,16,18,12,19,11,15,23,12,15,18,9,10,20,16,16,22,17,13
"37",17,20,16,16,25,14,21,13,17,21,17,16,24,13,15,10,18,12,13,15,15,15,18,20,11,18,15,20,11,18,16,16,13,22,16,11,19,20,9,12,21,19,23,13,13,18,14,13,13,17,18,16,10,24,15,13,14,12,14,8,18,16,12,25,22,20,15,15,22,13,13,16,15,12,17,14,15,13,24,19,24,12,17,17,12,20,10,16,23,13,15,18,10,8,19,16,15,21,18,14
"38",17,20,16,18,25,15,22,13,18,20,16,15,25,14,16,10,17,13,13,15,15,14,18,20,10,19,14,20,10,17,16,15,13,21,17,12,20,21,10,12,21,20,23,12,14,18,14,13,13,19,19,17,10,21,15,13,14,12,15,9,17,15,13,25,22,19,14,15,20,13,12,16,15,13,16,15,13,13,23,20,24,12,15,18,12,20,9,17,23,14,14,18,9,8,18,16,15,22,19,15
"39",18,21,18,17,24,14,20,13,18,18,16,15,25,14,16,10,18,13,11,15,18,17,17,20,9,20,13,21,10,19,16,16,15,20,17,13,20,20,10,12,21,21,23,14,14,19,13,14,13,21,18,18,11,21,14,12,15,12,15,8,18,16,14,24,23,18,15,13,21,11,13,15,15,13,16,15,14,13,23,21,24,12,15,18,11,20,10,18,22,14,13,17,10,9,19,16,15,22,18,16
"40",18,21,19,17,23,14,19,12,19,19,15,15,24,14,14,10,17,14,10,15,17,18,17,20,9,19,13,23,10,19,17,16,15,20,18,13,19,21,10,10,19,21,24,16,16,19,13,14,13,18,18,19,11,21,12,13,15,11,15,8,18,17,14,23,22,18,17,14,20,11,14,15,15,14,18,15,13,11,21,23,24,12,13,17,13,20,10,18,24,14,14,17,10,8,19,18,16,21,19,17
"41",19,20,18,16,23,14,19,12,17,19,15,15,24,13,15,10,16,15,10,15,16,19,17,21,9,18,12,22,11,19,17,18,16,20,18,12,19,21,9,10,19,21,23,15,17,18,13,14,12,19,19,19,11,20,11,13,17,12,16,8,18,16,14,23,21,18,15,14,20,11,15,16,15,13,18,16,13,10,21,23,24,13,14,17,13,19,10,16,24,14,13,18,12,9,19,19,16,23,21,17
"42",19,19,18,16,21,15,17,13,17,16,15,14,24,12,13,9,16,14,10,14,17,20,17,21,10,18,12,23,10,18,17,16,17,20,18,13,17,21,9,11,19,21,23,15,17,18,12,15,13,19,17,19,10,20,10,13,17,12,16,7,18,18,14,23,19,17,14,14,18,11,13,17,13,13,19,14,12,9,22,22,24,12,14,17,14,20,9,17,25,14,13,19,13,8,20,19,17,23,21,15
"43",20,20,18,17,21,14,16,12,18,16,16,14,24,12,12,9,15,15,11,14,16,21,18,21,8,19,12,23,12,18,18,17,16,20,18,15,17,22,8,10,19,21,23,14,17,16,12,14,14,20,18,19,10,20,10,13,17,12,16,8,18,19,14,24,18,16,12,13,16,11,12,17,13,13,18,15,10,9,21,22,25,14,15,18,14,21,7,16,24,14,14,20,13,7,19,19,18,24,21,15
"44",20,19,17,17,20,14,15,14,18,16,14,13,24,12,12,10,16,15,12,14,15,22,19,20,8,19,11,23,13,17,20,16,17,19,18,16,18,22,8,11,19,22,22,15,15,17,13,14,14,21,18,19,10,20,10,12,16,12,16,7,17,19,14,25,16,14,13,13,16,11,12,17,14,15,17,14,10,9,23,22,25,14,12,19,15,20,5,17,23,14,15,20,12,7,19,18,19,24,22,14
"45",20,21,17,16,18,14,15,15,17,15,13,14,24,13,12,10,16,14,12,14,15,21,18,19,8,19,9,23,13,19,20,17,16,21,18,15,18,22,9,10,20,22,21,14,15,18,13,14,13,22,17,19,9,19,12,12,17,12,17,7,19,19,14,24,15,16,13,11,16,8,13,17,15,14,17,16,10,9,22,21,26,15,13,18,13,20,4,17,24,15,15,21,12,8,20,17,19,25,21,14
"46",20,21,18,16,18,12,14,15,18,15,14,14,25,15,11,10,16,14,12,15,15,21,17,19,10,18,10,23,12,18,19,17,16,22,16,16,18,19,10,10,20,22,25,15,15,18,13,15,14,22,16,19,9,21,12,12,17,12,15,8,18,18,14,23,15,16,13,12,15,9,13,15,15,14,17,14,11,10,22,20,28,15,13,18,12,21,4,17,21,15,15,24,11,8,19,16,19,26,20,14
"47",20,20,18,15,18,12,17,15,17,11,15,15,25,15,11,11,16,15,11,15,15,23,18,18,11,19,10,23,11,15,20,16,15,21,16,15,18,18,9,12,20,21,24,14,15,19,12,15,15,21,17,17,9,21,11,11,17,14,14,8,18,18,14,22,17,15,14,13,15,8,13,14,15,14,18,14,12,10,21,20,26,14,14,18,13,21,4,17,23,15,13,22,11,10,20,17,18,26,17,14
"48",18,20,19,15,18,13,17,14,16,10,16,13,28,15,11,11,16,17,11,16,15,23,18,15,11,19,10,22,11,15,19,16,14,21,17,15,18,17,8,13,19,24,24,13,16,18,12,15,16,21,16,18,8,20,11,11,17,14,14,7,18,18,13,22,19,16,13,14,14,9,12,13,14,15,17,16,16,12,21,21,26,13,15,21,12,19,6,17,24,16,14,22,12,8,20,17,18,25,17,15
"49",19,19,19,14,18,14,18,13,18,10,16,13,29,15,11,10,15,17,12,15,16,24,18,15,11,20,10,24,12,16,19,18,12,20,17,14,18,16,8,12,18,22,25,13,18,16,13,16,16,21,15,18,9,20,12,14,16,15,15,8,18,18,13,22,19,17,13,15,12,10,12,12,15,15,19,16,16,11,20,21,27,13,14,21,12,19,7,17,24,14,14,22,12,8,21,17,18,25,14,15
"50",19,20,22,15,16,14,18,12,18,12,16,14,31,13,8,10,15,17,11,14,15,22,19,16,11,20,10,25,13,16,20,19,11,19,17,14,18,17,7,12,18,21,23,12,18,16,14,16,16,19,16,19,9,19,11,13,16,14,15,7,18,19,14,20,20,17,13,15,11,10,12,11,15,15,20,16,16,11,20,19,27,13,14,21,13,19,7,20,23,12,17,20,12,8,21,18,18,24,16,15
"51",18,20,23,16,15,15,19,11,18,12,16,14,32,15,8,9,16,17,11,14,13,22,19,16,11,19,11,26,13,15,19,18,12,20,19,14,15,18,7,12,17,22,23,11,18,15,14,16,16,20,16,20,7,20,11,13,15,14,14,10,18,19,14,22,20,17,12,15,12,10,12,11,16,14,22,17,15,11,19,20,26,12,15,19,13,20,7,21,24,11,15,19,12,8,20,18,17,25,16,14
"52",16,22,22,15,13,14,20,11,19,13,15,14,32,14,8,10,16,17,11,15,13,24,21,16,12,19,13,26,12,15,18,18,13,20,16,14,15,19,7,11,17,23,24,12,18,14,13,15,15,18,17,20,8,20,11,13,15,15,15,11,19,19,13,24,21,17,14,16,13,11,12,14,18,14,20,17,15,11,19,20,27,11,16,19,14,20,7,19,23,10,15,19,12,7,20,17,16,24,17,14
"53",16,23,21,16,12,14,20,11,20,16,14,13,31,14,7,11,13,17,12,15,11,23,22,17,12,19,12,26,12,16,17,17,13,18,17,14,15,17,7,12,17,24,22,12,19,15,13,15,16,20,16,20,7,19,10,13,14,16,16,11,21,19,13,25,19,17,14,16,16,12,13,14,17,16,20,17,16,11,18,18,27,12,16,22,15,20,8,18,22,10,16,19,11,7,20,15,16,25,18,14
"54",17,24,21,15,12,14,20,11,22,15,14,14,28,16,9,10,13,16,12,14,10,23,22,16,12,19,13,26,12,16,17,17,12,17,17,14,15,18,7,12,16,23,22,14,17,15,13,15,16,20,17,20,8,19,9,13,13,16,15,11,22,19,13,24,18,16,14,16,15,12,13,14,19,16,20,17,15,12,19,18,27,11,16,22,15,20,9,18,24,10,16,19,11,6,21,15,16,25,17,14
"55",17,23,20,15,12,14,19,10,22,15,15,14,29,17,9,11,13,16,13,14,10,23,22,16,11,20,12,25,11,16,17,16,14,18,17,14,14,20,7,12,16,22,22,13,18,15,12,14,16,19,17,21,7,18,10,13,15,15,15,11,23,19,13,24,18,16,15,15,15,12,14,13,19,17,19,14,15,11,19,18,26,11,15,24,15,20,10,20,23,10,14,20,12,6,22,15,17,25,17,15
"56",19,21,20,14,12,13,19,11,24,15,15,16,27,16,9,12,14,15,14,13,12,24,24,16,11,20,11,25,12,16,17,18,14,18,17,13,13,21,9,12,17,22,22,14,18,14,13,14,17,18,18,21,7,19,11,14,16,15,15,11,23,21,14,24,18,16,16,16,15,12,13,11,18,16,18,13,17,11,19,18,26,11,15,22,14,19,9,19,22,10,14,20,12,7,21,15,15,25,17,14
"57",19,21,20,14,12,11,17,11,28,16,15,16,27,17,9,12,13,15,15,13,13,22,24,16,9,20,11,25,12,16,17,18,14,18,16,13,13,19,10,11,18,21,23,14,19,14,14,16,16,17,18,23,7,19,11,13,16,16,16,11,22,22,15,24,19,17,15,16,16,13,14,10,18,16,18,14,17,10,22,18,25,12,14,20,14,18,9,20,24,10,13,21,12,7,21,15,13,24,17,13
"58",18,23,20,15,13,12,17,10,28,16,17,16,26,15,9,12,13,14,16,11,13,21,22,16,10,20,8,26,12,16,17,17,12,19,16,13,14,19,10,10,18,22,20,14,19,14,12,16,16,17,17,23,8,18,10,13,17,16,16,12,22,22,16,24,22,17,17,16,16,12,14,10,18,15,19,14,18,11,21,18,25,13,15,22,15,20,10,19,24,10,13,21,11,7,22,14,13,26,17,12
"59",19,22,19,15,12,13,18,11,29,17,17,15,25,15,10,11,13,13,17,10,13,21,22,16,10,19,9,26,13,18,16,18,11,18,17,12,14,19,10,11,18,22,21,13,19,14,10,16,17,18,18,22,8,18,10,14,18,17,18,12,23,22,14,26,22,17,17,16,16,11,16,10,18,16,19,13,17,12,22,18,25,13,14,22,15,18,10,21,24,10,13,21,11,7,23,15,14,25,16,12
"60",18,22,19,15,13,12,18,9,30,16,17,15,27,15,11,12,14,15,18,10,15,21,22,18,9,22,9,23,13,19,14,18,11,18,17,12,12,19,10,12,17,20,21,12,19,13,11,16,17,17,18,22,8,18,10,15,18,17,18,10,23,22,14,26,22,17,15,16,15,11,18,10,18,18,19,14,16,12,21,18,25,13,17,23,13,18,10,22,22,11,14,22,11,8,22,14,15,25,19,12
"61",19,22,19,15,14,12,21,9,29,17,17,16,26,15,11,12,14,15,20,8,13,21,23,17,10,20,9,23,13,19,13,17,12,18,18,12,12,19,10,12,19,20,21,15,21,12,11,15,17,18,18,22,8,18,10,15,17,16,17,10,24,21,14,26,22,16,15,17,16,11,18,9,18,18,19,12,17,12,21,19,22,12,18,23,12,18,10,21,20,12,14,21,10,9,20,14,17,25,19,12
"62",19,22,20,16,14,13,21,9,30,16,15,16,27,13,11,11,15,14,20,9,13,21,24,16,9,18,9,23,14,19,12,19,13,17,20,14,13,19,10,11,19,19,22,14,20,12,12,17,17,17,19,20,9,19,10,17,17,15,16,12,24,20,13,26,21,17,16,17,16,11,16,9,18,19,18,12,18,12,21,20,23,14,18,24,12,19,10,22,18,11,13,22,10,11,20,14,16,23,21,12
"63",20,23,19,17,16,13,19,8,29,17,16,17,26,14,11,11,14,13,19,10,13,22,25,17,9,16,10,22,13,22,14,18,13,17,19,13,14,18,10,11,19,19,22,17,20,12,10,17,18,17,18,19,9,21,12,16,16,14,16,12,21,20,14,26,22,18,16,16,16,13,17,9,18,18,18,11,18,14,22,20,22,14,16,25,12,19,9,23,17,11,13,22,11,12,20,12,17,24,19,13
"64",20,23,18,19,16,13,19,8,28,15,17,17,26,14,11,12,15,11,20,12,13,21,23,16,9,17,10,23,14,22,13,17,13,17,19,12,14,19,11,11,19,18,21,17,21,13,10,17,18,15,18,19,8,21,12,16,18,13,15,12,22,19,14,25,23,18,16,16,17,13,17,11,19,17,18,11,18,13,23,18,19,13,14,25,12,19,10,23,14,12,13,22,11,12,21,12,19,24,19,13
"65",19,22,17,21,15,15,19,8,27,15,17,15,26,14,14,12,15,11,20,11,14,22,22,16,9,17,10,23,13,23,14,19,15,18,20,11,14,19,12,11,18,18,20,16,21,13,12,18,19,14,18,20,9,22,13,16,17,13,16,12,22,21,15,24,23,17,17,15,16,13,17,11,17,16,17,11,18,13,23,17,17,12,16,24,12,19,10,23,14,11,13,20,11,13,19,15,19,23,19,12
