"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"38",17,20,18,13,13,16,14,22,22,11,11,17,15,13,22,8,14,26,12,14,14,18,27,19,12,14,19,13,12,14,28,26,18,10,18,19,13,18,14,7,17,22,13,17,13,19,21,20,9,24,15,13,24,23,20,15,15,15,19,22,30,11,24,29,17,18,14,16,26,20,17,17,16,18,23,13,23,14,10,17,16,13,15,11,22,18,17,18,9,24,25,19,21,14,18,14,19,24,20,13
"39",16,20,19,12,15,15,15,21,24,12,11,19,15,14,21,8,13,24,12,12,14,19,29,20,13,15,19,13,12,14,28,25,20,11,16,17,13,18,15,6,17,21,14,18,13,17,20,22,9,24,16,13,25,26,21,17,17,14,20,21,29,11,24,28,16,19,14,16,26,20,19,18,18,19,25,13,24,13,11,16,18,14,15,12,22,17,18,18,11,27,26,19,22,14,18,14,20,24,21,13
"40",15,22,21,12,14,15,17,21,22,14,11,21,15,14,22,9,14,24,12,12,14,19,29,20,13,17,19,12,12,13,28,25,18,11,15,18,15,15,16,6,18,21,14,18,13,18,19,22,10,20,16,14,23,28,21,17,20,13,21,22,30,11,22,30,15,19,14,16,26,19,19,18,18,21,26,14,25,14,10,16,17,14,15,13,23,17,19,18,12,28,26,19,22,15,19,14,20,25,19,14
"41",13,24,21,13,13,15,17,22,22,14,11,21,15,15,22,8,13,24,11,13,14,17,29,20,14,17,19,12,12,13,27,26,17,12,15,16,15,16,16,6,18,21,14,19,13,17,20,23,10,20,16,14,25,28,19,18,20,13,23,24,32,11,24,30,16,19,12,15,25,18,20,19,18,20,28,15,25,15,11,16,17,15,17,15,23,18,17,21,12,28,24,19,24,16,18,14,22,25,20,16
"42",13,23,21,13,15,15,16,22,23,14,11,21,14,14,22,8,13,25,11,14,13,16,29,21,15,18,19,13,11,14,26,27,17,14,14,16,14,16,16,7,17,21,16,17,13,17,21,25,10,20,17,14,25,27,21,18,21,13,23,23,33,11,26,27,17,18,12,15,25,20,19,20,18,20,26,15,24,16,12,15,16,17,16,16,23,19,17,20,14,27,25,19,22,17,19,15,22,24,19,16
"43",17,24,20,13,17,17,16,21,24,14,11,22,14,13,22,9,13,27,11,14,12,17,29,21,17,19,19,13,12,14,25,28,16,17,16,15,14,15,16,7,17,21,16,18,13,17,21,27,8,20,17,14,25,27,22,18,21,13,21,22,35,10,27,23,17,18,13,15,27,19,19,21,17,22,26,14,24,15,13,15,16,17,17,16,22,19,16,20,12,27,25,18,23,16,19,14,23,24,19,15
"44",16,25,19,14,17,17,15,21,24,14,11,22,15,13,23,8,13,26,11,14,12,18,28,21,16,17,22,14,12,13,25,28,17,16,16,16,15,15,17,9,18,21,17,17,14,17,21,27,8,19,17,14,23,28,22,18,21,16,21,22,35,9,29,23,17,18,13,16,27,19,19,21,17,23,27,15,24,14,14,15,15,18,17,16,22,19,16,21,12,27,23,20,21,14,18,14,24,23,19,15
"45",16,26,20,15,18,16,17,20,26,14,11,22,16,13,23,8,13,26,11,14,13,18,27,20,16,18,22,15,11,14,25,28,17,15,16,16,14,15,17,9,18,19,17,17,13,18,20,27,10,21,17,14,24,26,23,17,22,16,22,23,35,11,29,21,18,18,12,18,26,20,19,22,17,24,27,15,25,14,14,15,15,18,18,14,22,21,16,22,11,28,23,21,22,16,18,14,24,25,22,17
"46",16,25,21,14,21,15,15,20,26,14,12,23,16,13,21,8,13,27,11,14,14,17,27,20,16,18,21,13,10,15,26,26,17,15,16,17,14,17,17,9,18,20,18,18,12,18,20,27,10,21,16,15,24,26,24,17,22,16,22,23,35,11,30,21,17,17,11,19,26,22,22,22,17,25,28,16,26,16,14,17,16,18,18,15,21,22,16,19,11,30,24,21,21,16,19,16,23,23,21,16
"47",16,24,19,15,20,15,15,18,25,15,11,24,16,13,20,9,12,27,11,14,13,17,28,22,17,19,24,14,9,16,23,25,17,16,16,15,14,15,18,9,18,20,21,19,14,20,20,24,10,21,14,15,22,25,27,18,22,14,22,23,34,13,30,21,17,17,12,20,27,22,25,22,15,27,28,15,26,17,15,17,16,18,19,16,20,23,15,17,11,29,23,21,19,19,20,18,23,23,22,15
"48",17,26,19,16,21,15,15,20,25,14,11,24,17,13,20,10,13,28,11,14,13,17,27,24,16,20,24,14,10,17,25,27,18,16,16,16,15,15,17,10,18,20,22,19,14,20,22,24,11,21,13,15,22,27,27,18,23,14,23,21,35,12,29,21,20,18,12,20,27,23,27,22,15,28,28,14,26,19,15,14,15,19,18,16,20,23,16,17,12,29,22,21,19,18,20,18,23,23,21,14
"49",17,26,20,16,22,17,16,21,25,15,12,21,17,14,21,10,13,29,13,14,13,17,27,25,15,19,23,14,10,17,27,28,18,16,16,17,15,14,15,10,16,20,21,19,13,21,25,26,12,22,14,16,20,27,27,17,22,14,24,21,35,16,31,19,18,19,12,21,28,25,27,22,14,28,29,15,25,19,14,16,16,20,19,16,19,22,18,19,14,30,24,21,19,18,21,18,24,26,22,15
"50",17,26,22,16,21,17,16,20,24,17,14,21,17,14,21,10,12,29,14,14,13,19,28,27,15,19,19,14,10,19,27,26,19,16,18,17,16,15,15,11,16,20,20,20,14,22,25,25,11,21,15,16,21,28,28,18,22,13,21,20,36,18,32,19,18,18,13,21,28,25,26,23,13,28,26,16,25,19,14,16,14,18,19,17,19,22,18,19,14,31,25,21,20,20,20,19,25,25,22,15
"51",18,27,22,15,23,18,16,19,27,18,15,21,17,14,19,11,12,29,14,14,13,17,28,27,16,19,20,15,9,18,28,26,19,15,18,18,15,14,17,11,17,20,20,21,13,23,25,26,12,21,15,16,22,28,28,18,24,13,19,19,33,18,31,19,16,18,13,21,26,26,27,22,13,30,25,18,26,20,15,16,16,17,19,16,20,24,18,19,16,30,24,24,20,21,19,20,25,24,23,13
"52",20,27,21,16,23,19,16,19,26,18,15,23,18,14,19,13,12,28,13,14,13,18,27,28,16,18,20,16,10,17,28,24,19,14,18,19,16,15,21,13,17,22,20,21,14,24,25,29,12,23,16,16,24,29,28,19,24,13,21,19,35,17,30,18,16,18,14,23,24,26,27,21,14,29,24,18,27,18,16,16,16,17,21,17,19,23,19,19,17,31,25,24,23,23,19,21,27,23,23,13
"53",21,30,22,15,24,17,17,21,24,18,15,24,17,15,22,13,13,27,14,15,13,17,28,28,16,20,21,17,10,17,28,23,18,14,17,20,16,14,20,15,17,21,20,21,14,24,28,28,13,23,16,19,26,30,28,20,24,14,21,20,34,17,33,19,17,18,16,24,23,25,27,23,13,28,27,20,28,17,14,15,17,16,23,17,19,24,18,18,18,32,27,23,25,23,20,21,28,24,24,14
"54",21,30,22,15,24,18,17,19,24,18,15,24,17,15,22,13,12,27,14,17,14,17,29,29,15,18,22,16,10,16,28,26,19,14,17,19,19,16,21,15,16,22,18,20,15,25,28,28,16,24,17,18,25,29,26,21,24,14,22,22,34,17,34,21,17,19,17,22,22,23,27,22,14,27,28,20,27,17,14,14,18,16,24,16,19,22,18,18,16,33,28,24,25,23,22,23,27,25,24,12
"55",22,30,21,16,24,19,17,21,26,18,15,25,18,17,24,13,13,28,15,14,15,17,26,28,16,18,24,15,11,16,27,26,20,16,15,19,19,17,20,16,17,22,16,20,13,25,29,27,15,25,18,17,25,29,27,20,24,14,21,22,33,15,32,22,17,20,19,21,21,24,25,21,14,28,28,21,27,17,14,16,20,17,24,15,20,22,18,19,19,32,29,26,24,23,24,25,26,25,27,12
"56",22,29,20,16,23,19,18,20,27,20,16,26,20,19,25,12,15,27,14,14,18,19,25,30,16,17,24,17,13,16,28,26,21,16,17,18,18,17,20,17,17,22,16,19,14,26,28,24,17,25,19,17,26,29,28,19,25,14,20,22,34,16,32,23,17,20,18,21,21,22,25,21,13,27,27,21,27,17,15,16,20,17,24,15,20,24,18,19,20,32,28,24,25,26,23,25,25,25,28,12
"57",22,30,20,16,25,19,18,19,29,15,16,29,19,19,24,12,14,27,13,14,17,18,24,30,16,18,21,21,15,16,28,28,22,15,17,18,20,16,19,17,19,21,16,19,15,25,28,24,17,25,21,17,24,27,28,20,25,14,22,22,32,16,32,25,18,19,19,21,20,23,26,20,15,24,27,21,30,15,15,14,21,17,24,13,22,25,19,19,20,33,29,23,24,25,25,24,25,25,29,11
"58",24,32,20,16,26,19,18,19,27,15,15,24,19,20,23,12,14,29,13,15,17,18,23,27,13,18,21,22,14,17,27,27,23,16,18,19,20,15,20,17,19,20,16,21,15,25,25,22,17,25,21,17,23,27,26,20,25,15,22,23,33,16,32,25,18,19,23,20,21,22,28,22,16,25,25,20,31,16,15,14,21,17,23,13,23,25,18,18,21,31,29,24,23,25,23,23,26,25,29,11
"59",24,33,21,16,25,21,18,19,26,16,14,24,18,20,22,13,13,30,14,15,17,20,22,25,13,18,21,20,14,16,27,28,20,16,18,18,22,16,20,16,20,20,15,22,17,24,25,22,14,25,20,18,25,25,28,19,24,14,22,21,33,16,31,24,20,17,23,19,18,21,28,21,17,25,26,18,30,17,15,13,19,17,24,14,23,26,18,17,23,30,28,25,22,25,24,23,25,25,30,13
"60",22,33,21,16,26,22,18,20,25,15,13,24,20,20,22,15,12,30,14,16,17,22,23,25,14,19,22,22,14,17,27,29,19,17,18,20,22,15,18,16,20,18,15,21,17,24,26,23,14,26,21,18,26,27,29,19,23,15,23,21,34,17,30,24,21,16,24,18,18,22,29,21,19,27,25,19,30,17,16,14,17,17,26,14,24,26,19,16,24,30,26,24,23,24,24,22,24,26,28,14
"61",21,32,22,15,25,21,18,19,24,16,12,23,18,21,22,14,11,28,13,16,19,26,24,27,14,18,24,23,15,18,29,30,20,18,17,21,23,16,19,15,20,19,17,22,19,24,26,21,14,26,19,20,27,28,29,18,21,16,24,21,35,17,31,26,21,17,26,19,19,24,30,20,19,27,28,20,32,17,17,14,17,19,26,13,24,28,19,16,24,30,27,25,25,24,21,21,23,25,29,16
"62",21,33,23,16,27,21,17,22,23,16,11,26,19,22,22,15,11,28,14,16,19,26,27,24,14,16,23,22,16,18,28,30,19,18,17,20,23,16,17,16,20,19,17,20,20,23,27,22,16,25,19,23,30,27,31,20,20,18,26,20,36,17,30,26,22,19,27,19,18,24,29,20,20,27,29,21,30,17,18,14,20,19,23,12,24,28,19,16,24,29,29,25,27,25,21,22,22,27,30,16
"63",21,34,22,16,25,22,16,22,23,15,12,24,20,22,23,14,13,28,15,16,20,24,27,22,13,16,23,21,18,18,29,30,21,18,16,21,23,17,17,15,21,19,17,22,20,23,26,22,16,25,19,22,30,27,31,23,22,19,24,20,35,17,29,26,23,19,28,19,17,25,31,20,24,29,30,22,31,18,21,14,19,18,22,14,23,28,18,16,24,30,30,25,27,26,21,22,24,30,33,15
"64",23,34,24,16,26,23,17,24,22,15,13,22,20,20,23,16,11,29,16,18,21,23,27,21,15,20,21,21,18,19,29,26,21,22,16,20,24,17,17,14,21,20,18,21,21,21,28,21,18,26,19,21,32,28,31,26,23,21,23,23,35,16,30,25,20,18,28,18,18,24,30,20,26,29,29,22,32,16,17,15,19,19,25,14,20,26,19,17,25,30,31,26,26,29,22,20,26,30,32,16
"65",24,34,24,16,25,25,17,23,22,15,13,22,20,21,23,17,11,29,15,18,23,22,26,20,17,21,23,21,18,20,30,26,23,22,16,19,25,16,19,16,21,20,19,22,20,24,31,18,20,25,22,22,32,30,31,27,22,21,22,23,34,16,31,24,18,19,28,19,20,24,30,19,26,32,28,24,33,18,17,15,21,20,27,15,20,29,18,16,25,30,28,28,26,28,22,22,26,31,31,15
