"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"11",11,11,17,13,14,10,25,15,14,16,20,12,22,12,23,17,19,6,17,11,12,15,20,11,18,22,18,19,20,5,10,17,10,25,19,16,20,24,18,21,15,17,19,12,14,19,16,31,22,24,13,15,21,23,13,16,19,20,19,10,12,15,15,15,21,12,20,23,24,10,19,10,11,17,22,14,13,18,29,18,14,21,13,7,14,14,9,15,19,15,15,16,21,21,17,15,20,16,23,13
"12",10,12,18,13,14,10,26,15,16,15,20,12,22,13,23,17,20,6,17,12,10,15,19,12,18,22,17,19,20,7,10,16,11,25,20,16,19,23,17,19,14,17,19,13,14,20,17,34,21,24,13,16,20,24,13,16,21,20,18,11,13,14,15,15,22,13,20,24,22,10,17,11,12,17,22,16,14,17,26,18,14,20,13,8,15,14,9,15,19,17,14,15,21,21,17,14,19,15,23,13
"13",11,12,18,11,13,10,23,15,17,17,19,15,22,13,21,16,20,7,16,11,10,15,19,12,20,22,17,20,19,7,10,16,11,25,20,16,19,23,17,19,16,17,20,13,14,20,18,32,20,23,12,15,21,23,14,16,22,19,18,12,12,14,15,16,22,13,18,24,20,12,17,11,12,17,23,16,15,16,21,19,13,17,12,8,14,13,9,16,19,18,14,14,21,20,17,12,20,15,23,13
"14",11,14,19,10,13,8,23,16,19,13,18,13,21,14,20,17,20,6,17,9,9,14,20,12,19,22,18,20,19,7,10,17,11,25,20,16,19,22,16,20,16,16,19,12,13,19,18,32,19,22,13,15,20,23,12,18,22,19,18,13,12,14,15,16,24,12,17,23,19,12,18,11,11,16,24,15,15,17,22,19,14,17,11,7,14,13,11,14,19,18,15,14,20,21,17,12,21,16,22,12
"15",11,14,19,11,13,7,23,15,21,13,17,13,20,15,20,16,21,7,19,9,9,12,19,13,19,22,17,22,19,9,9,17,11,24,20,16,20,22,16,19,15,16,19,13,13,19,18,31,20,20,13,15,19,21,13,17,22,19,18,14,13,15,15,15,23,12,17,22,19,12,18,11,11,14,24,15,16,18,23,17,15,17,11,7,15,14,10,14,18,17,13,14,21,20,17,12,20,16,20,13
"16",11,13,17,13,12,8,23,15,22,14,18,13,21,15,21,16,22,7,21,9,9,12,20,12,19,21,16,21,21,9,11,18,10,25,20,17,21,21,17,19,15,17,18,14,13,20,17,29,21,22,14,15,20,22,13,16,24,18,17,14,13,15,15,15,23,12,19,22,18,12,18,11,9,13,25,14,16,19,23,17,14,18,11,8,15,15,10,12,17,17,13,14,21,19,17,12,20,18,20,12
"17",11,14,17,13,12,9,23,15,22,14,17,13,20,16,21,14,23,7,22,9,9,13,20,11,18,21,15,20,21,10,11,18,10,24,19,19,22,22,17,19,16,17,17,14,14,20,18,30,21,21,13,15,24,22,14,16,23,19,17,14,15,15,12,14,23,13,19,23,17,12,18,11,10,14,24,15,18,20,23,15,14,18,12,7,15,15,10,14,17,18,14,13,20,18,17,12,22,18,20,12
"18",11,15,17,13,13,9,23,15,21,12,17,13,19,15,19,13,22,9,22,8,9,13,22,11,18,21,15,21,22,11,10,18,10,24,17,20,22,22,17,19,17,16,16,14,13,19,18,31,21,21,13,17,23,21,15,16,22,20,17,15,17,16,13,16,23,14,17,25,16,13,18,12,10,14,22,15,17,19,22,16,16,18,14,7,15,16,10,14,18,18,14,14,20,18,17,13,22,17,21,13
"19",11,16,19,12,13,8,21,16,20,12,17,12,20,16,18,13,19,9,23,8,8,13,22,10,18,20,16,22,22,10,9,18,10,21,17,20,23,22,17,19,18,17,17,14,14,19,19,28,19,22,13,19,21,20,16,16,21,20,16,15,18,16,12,16,23,13,17,22,16,13,18,13,10,14,22,15,17,21,21,16,15,17,14,7,15,17,11,14,17,18,16,15,21,16,17,13,22,16,20,15
"20",12,17,18,14,13,8,23,16,19,12,17,13,20,16,18,13,16,9,24,9,8,12,23,11,18,20,13,23,21,9,10,20,11,21,15,20,22,24,16,20,18,19,16,14,13,21,19,27,19,22,13,18,21,20,16,16,20,20,16,15,18,16,12,17,22,14,16,21,16,14,21,12,9,14,22,12,16,21,21,16,15,17,14,7,15,17,11,13,18,19,17,16,19,16,17,13,20,16,21,15
"21",11,18,18,14,13,8,26,15,19,13,15,13,18,16,19,13,17,9,23,9,8,12,22,12,21,19,12,22,21,8,11,21,12,21,13,19,21,22,15,20,19,18,16,15,13,18,19,28,18,22,13,18,21,21,16,15,19,20,15,14,17,17,12,18,22,15,18,21,16,14,21,13,9,14,23,12,15,22,22,16,16,18,15,7,15,17,12,11,20,19,17,15,20,17,17,13,21,18,21,15
"22",11,17,17,14,14,11,25,16,19,14,15,15,18,15,18,13,18,9,23,9,7,12,22,13,23,20,14,22,23,8,9,19,13,20,12,19,22,21,16,21,19,15,15,15,13,20,19,29,17,22,15,17,20,23,15,15,19,20,14,14,17,17,13,18,23,16,19,20,16,13,20,13,10,15,22,13,15,22,22,16,17,18,15,8,15,16,12,12,19,19,18,15,21,17,15,12,21,20,20,15
"23",13,16,17,14,14,12,25,16,19,15,15,15,17,15,15,13,17,11,23,9,7,11,24,14,24,20,14,24,23,8,9,20,14,20,12,18,22,21,16,21,19,15,13,15,13,20,20,30,18,22,16,18,21,24,16,14,20,20,15,13,16,18,13,19,22,16,18,20,16,13,20,13,10,15,21,12,14,22,23,15,17,17,15,9,16,16,12,11,19,18,17,15,20,16,15,14,20,20,20,16
"24",13,15,18,13,16,12,27,16,19,13,15,16,17,15,15,14,18,11,23,9,7,12,25,13,25,19,18,24,23,8,10,20,15,19,12,19,21,20,15,20,20,16,13,16,14,20,19,28,18,22,17,18,21,25,14,13,18,20,15,15,18,18,12,20,21,16,17,19,17,14,21,11,10,16,21,12,14,21,23,15,18,17,17,10,15,16,11,12,19,18,17,15,17,16,16,15,20,20,22,16
"25",16,14,17,13,15,11,27,15,18,14,16,16,15,15,16,15,17,11,21,9,7,12,24,13,25,19,18,25,23,8,10,20,15,18,11,19,21,20,16,20,19,19,13,17,14,22,20,29,19,21,17,17,21,26,14,14,17,19,15,15,20,17,12,21,21,16,16,19,17,13,22,11,10,18,21,12,14,21,23,14,18,18,17,13,17,17,9,15,19,17,17,14,19,16,15,18,20,19,23,16
"26",16,14,15,14,16,11,27,15,16,15,17,16,15,16,16,15,18,11,21,8,7,12,25,13,24,18,18,25,23,8,10,20,15,17,11,20,20,19,17,18,17,17,13,17,12,22,20,29,19,19,17,19,21,26,12,15,17,18,14,16,19,19,12,21,22,17,16,18,18,13,24,12,9,18,21,12,13,21,23,13,17,19,14,12,17,16,9,14,19,18,17,14,20,16,15,17,21,20,25,16
"27",15,14,14,14,15,10,25,16,16,15,19,16,14,16,16,14,18,12,21,8,7,11,24,12,23,19,19,24,24,7,9,18,15,17,10,19,20,19,17,18,16,18,12,15,12,23,20,29,18,19,17,18,21,27,13,13,18,18,16,17,18,18,10,20,21,18,17,18,18,14,23,12,9,16,20,12,12,20,24,12,18,20,14,12,19,16,10,14,17,18,17,16,18,16,16,16,19,19,25,17
"28",14,16,13,12,16,11,24,18,14,15,18,16,15,13,16,14,16,12,22,7,8,11,22,13,22,18,18,24,23,8,9,17,13,17,10,19,19,20,17,19,16,18,12,15,11,24,20,28,17,20,17,17,20,28,13,11,17,17,16,16,18,18,12,20,19,16,16,19,18,14,21,12,8,15,20,13,12,19,23,14,19,19,15,13,20,16,11,15,17,17,17,17,18,17,16,15,18,20,27,19
"29",13,16,14,13,18,12,23,17,14,15,17,16,15,13,16,14,16,12,21,8,7,12,22,16,23,16,18,25,25,8,12,17,14,16,10,19,18,19,17,20,18,17,12,15,11,25,21,29,18,20,17,17,20,28,16,13,17,18,17,16,17,15,12,20,17,16,16,18,20,14,18,14,8,14,21,14,14,19,24,15,20,19,15,13,18,17,12,16,17,16,17,17,17,18,15,15,17,20,28,18
"30",13,16,15,13,18,13,22,17,17,16,18,15,15,12,17,14,16,12,21,7,6,12,20,14,21,15,20,26,25,9,12,17,13,17,10,19,18,20,18,20,18,18,11,14,11,24,22,28,18,18,16,18,21,30,15,14,18,17,18,14,17,15,12,20,16,16,17,22,20,14,17,15,9,13,22,14,15,18,25,15,19,19,14,14,19,17,14,16,16,16,16,19,18,18,16,15,19,19,28,19
"31",15,17,15,14,16,14,22,19,16,17,21,15,15,12,17,14,18,12,21,7,6,12,20,15,23,15,18,27,25,9,12,18,12,16,10,17,19,18,17,20,20,19,12,15,11,25,24,30,18,18,15,19,19,30,16,14,19,18,17,14,14,15,12,20,16,16,15,23,20,13,19,15,10,12,22,15,17,19,26,15,21,20,13,14,17,16,14,17,15,17,15,18,18,18,16,15,17,19,30,17
"32",16,17,15,14,16,15,22,21,15,19,22,15,15,12,18,14,17,14,21,7,7,12,19,16,23,13,19,26,26,10,11,18,12,16,11,18,17,19,18,20,21,20,12,15,10,25,24,33,17,18,13,20,21,30,16,15,18,17,17,13,16,16,11,20,17,16,15,23,20,13,19,16,10,13,22,15,17,19,26,15,20,20,13,15,15,15,14,16,15,16,16,18,18,18,19,15,16,16,31,16
"33",17,17,15,13,17,15,20,20,16,19,22,17,14,13,17,14,18,13,21,7,7,12,18,16,23,15,20,28,27,9,11,18,14,18,11,20,17,20,20,19,20,20,14,16,11,24,24,33,17,17,15,19,20,28,16,18,20,16,16,14,15,15,10,18,17,17,14,23,19,13,20,16,10,13,23,15,18,20,25,16,20,22,12,15,14,15,15,19,16,16,15,17,19,18,21,15,16,17,30,16
"34",21,18,15,13,17,14,21,20,17,19,23,17,15,14,17,15,18,14,20,7,9,12,19,17,23,15,21,31,26,9,12,18,15,17,14,19,18,20,20,18,20,20,16,16,12,24,25,34,15,17,15,21,17,28,16,18,20,17,16,14,14,15,11,17,16,17,15,22,19,14,20,16,10,13,24,14,18,20,26,17,19,23,13,17,14,14,15,20,16,16,14,18,18,19,20,15,16,17,29,14
"35",21,18,14,12,17,15,22,21,18,19,23,20,14,13,17,14,18,13,19,7,9,11,20,18,21,16,21,31,25,10,12,19,15,18,15,20,18,18,19,19,20,21,17,15,13,23,24,33,14,16,16,20,18,29,16,18,19,17,17,18,13,15,11,17,16,15,17,22,18,14,23,17,10,14,27,14,19,21,26,18,21,23,13,17,14,14,15,21,17,15,14,20,18,18,20,14,17,17,29,14
"36",21,18,15,14,19,16,21,21,19,18,21,17,13,14,19,14,18,13,17,8,9,11,20,18,21,16,20,29,25,10,15,18,16,19,15,19,18,20,19,19,21,21,17,14,12,23,25,32,14,14,17,21,19,28,13,15,19,18,18,18,13,16,11,17,18,17,17,22,18,13,23,17,10,17,26,14,19,21,24,19,21,23,15,17,16,14,16,21,18,14,15,20,16,20,20,13,17,17,30,15
"37",20,18,14,15,20,16,21,21,20,19,20,18,13,14,19,15,18,13,16,8,8,11,20,18,22,15,22,31,25,10,17,18,16,20,15,19,17,20,20,18,25,21,17,14,13,24,25,31,14,14,17,20,18,27,13,14,21,19,17,20,14,16,11,17,19,16,17,20,16,13,22,17,10,15,27,13,19,21,21,16,21,22,14,20,16,15,15,21,20,13,16,18,17,20,20,13,17,18,30,15
"38",19,18,13,16,20,16,21,21,19,20,20,17,13,16,19,14,18,13,17,9,8,10,19,18,22,16,23,32,26,10,17,18,17,19,17,19,17,20,20,19,23,20,17,14,14,23,26,32,14,14,17,20,18,27,14,13,20,20,18,21,15,16,11,17,18,16,17,20,15,13,23,19,10,15,27,13,19,19,22,16,21,24,13,19,16,15,15,24,20,15,18,18,18,19,20,12,17,17,29,16
"39",19,18,12,16,20,17,22,21,17,21,20,16,14,17,18,14,18,14,19,9,8,9,21,18,21,15,22,33,26,11,16,18,17,20,16,20,19,21,22,18,23,19,18,13,14,23,26,32,13,14,16,19,19,29,15,13,17,22,16,21,16,16,10,17,18,17,17,22,14,12,24,20,9,17,28,13,18,18,24,16,22,25,13,19,17,15,16,22,21,15,19,16,18,19,19,12,16,16,31,17
"40",18,18,11,18,20,17,22,22,15,21,20,16,14,17,18,14,17,15,19,8,9,10,19,17,23,15,22,33,26,11,15,18,17,21,17,19,18,22,21,18,23,20,20,14,15,21,26,32,14,16,16,18,20,27,15,12,17,23,16,21,16,17,11,18,18,17,15,22,16,11,22,20,9,17,28,12,18,17,24,15,22,24,14,19,16,15,16,23,21,15,18,17,17,21,18,12,15,17,30,18
"41",18,18,12,18,21,17,22,22,16,20,21,15,13,15,19,15,16,16,18,8,11,10,20,20,24,15,23,31,26,11,18,17,18,21,19,20,19,21,22,18,23,21,20,16,16,21,25,34,16,16,16,19,21,28,15,13,17,24,17,22,18,17,12,18,21,16,14,21,17,11,23,22,9,19,25,14,19,17,25,15,21,25,14,20,17,14,15,23,22,15,21,16,19,21,19,13,15,18,29,18
"42",18,18,11,18,18,16,21,19,15,22,22,15,13,15,20,14,17,16,18,8,11,13,21,21,23,17,22,32,26,11,17,17,17,21,17,18,20,22,22,18,23,22,21,16,15,19,20,33,18,17,17,18,22,27,16,13,17,23,15,22,18,17,11,18,22,15,15,19,16,11,24,22,9,18,25,13,19,17,26,15,22,26,13,20,17,13,15,21,24,16,22,18,20,24,19,14,15,18,29,17
"43",20,17,12,18,17,17,21,19,18,23,20,16,13,16,21,14,17,16,17,8,11,13,20,21,23,19,21,34,26,12,19,17,15,22,16,19,20,20,23,19,21,22,22,16,14,21,20,34,17,18,18,19,24,24,15,14,19,23,15,23,20,16,10,19,22,15,15,18,16,11,22,20,9,18,24,13,21,17,27,14,21,23,15,20,18,13,15,21,24,15,22,17,20,24,19,14,16,18,29,15
"44",20,18,12,18,15,17,23,17,19,23,21,16,14,14,21,16,17,16,18,9,12,13,20,22,22,21,21,34,26,11,19,17,14,22,16,18,21,22,23,19,23,22,21,14,12,21,20,33,16,17,17,19,24,23,15,16,20,24,14,22,20,16,11,19,24,16,16,19,15,11,22,20,9,19,23,12,21,16,27,14,22,24,17,19,18,13,17,23,24,14,22,18,20,23,18,14,15,18,30,13
"45",20,18,12,18,15,16,23,17,19,23,20,16,14,11,21,16,16,17,19,8,11,11,20,21,22,21,22,35,26,12,20,16,14,23,17,18,21,22,23,17,22,23,22,14,12,21,20,32,16,17,17,20,24,22,16,15,21,23,17,20,21,16,12,19,24,17,16,20,14,11,23,19,7,19,21,11,22,14,25,14,23,24,17,20,19,15,15,23,25,15,23,18,20,22,17,13,15,17,28,13
"46",20,19,13,19,14,17,24,18,18,25,20,15,14,12,20,15,14,19,20,8,13,10,20,21,24,24,22,36,27,11,20,15,14,24,18,19,21,21,24,18,22,23,24,13,12,20,20,32,17,17,16,17,24,21,17,14,21,21,17,21,21,17,13,19,22,17,16,22,14,15,23,19,7,17,23,8,22,14,28,13,23,22,17,21,18,15,15,24,26,18,22,19,21,23,18,13,15,16,27,14
"47",19,19,12,18,14,17,24,19,19,25,20,16,14,11,20,14,14,20,19,10,13,10,22,21,25,24,23,36,25,12,19,16,15,22,18,21,21,21,24,19,22,24,25,12,12,19,20,31,16,19,17,18,24,20,17,12,22,21,16,21,21,22,14,20,23,17,15,24,16,17,23,20,7,17,21,10,21,14,28,13,23,23,19,21,18,15,16,24,26,20,22,18,20,23,19,15,15,17,31,14
"48",19,19,14,17,14,18,22,18,19,24,21,18,15,12,20,14,13,20,20,9,13,9,23,23,25,22,22,35,24,14,19,17,15,23,17,20,22,20,24,18,23,22,25,12,12,17,20,30,17,18,17,18,26,20,19,12,24,21,17,21,20,22,15,19,23,18,16,22,17,18,23,20,8,18,22,14,21,15,28,13,22,25,18,22,18,16,16,22,25,23,22,18,23,22,19,14,15,17,30,14
"49",19,21,14,15,14,19,23,22,19,24,20,16,15,13,22,14,11,18,20,9,14,10,23,24,26,19,20,35,26,14,19,17,15,23,19,19,23,20,23,17,26,23,26,12,13,17,21,30,18,17,17,18,26,21,20,14,25,21,18,21,18,22,16,18,23,19,16,22,17,19,23,19,9,16,27,14,23,16,29,13,23,25,18,22,17,17,16,20,25,24,22,18,25,24,19,14,15,17,29,16
"50",18,20,14,15,14,20,21,23,18,23,20,16,14,12,21,14,9,19,19,9,14,11,22,23,26,19,18,35,27,15,18,16,16,23,20,21,24,20,22,17,27,23,27,13,13,16,21,30,20,17,19,18,26,18,21,15,25,22,18,22,20,23,17,19,24,19,19,23,18,19,23,17,8,15,27,14,24,16,30,14,24,23,20,21,18,17,18,22,25,24,22,18,25,25,19,15,15,17,29,17
"51",19,19,14,16,14,21,21,25,18,24,20,17,16,14,21,14,8,19,18,8,14,12,24,22,24,19,18,33,26,16,17,15,17,24,20,22,22,21,21,16,28,24,28,14,13,16,21,30,20,17,20,17,25,20,22,16,25,21,18,20,18,25,18,19,22,19,19,23,18,18,25,18,8,14,25,15,23,17,30,16,26,26,20,19,17,17,15,22,24,25,23,19,27,25,17,14,15,19,30,17
"52",18,20,14,17,14,22,23,24,18,23,21,17,16,14,20,15,9,18,18,9,15,12,24,21,26,20,16,34,27,18,18,16,17,24,20,22,24,21,22,18,26,21,29,14,13,15,22,29,19,18,21,16,22,22,23,16,24,22,18,20,18,24,18,18,21,20,19,26,17,19,26,19,9,13,25,14,26,19,32,16,25,27,19,21,19,15,17,22,27,25,25,19,26,24,19,15,16,21,30,17
"53",18,22,16,16,14,20,23,26,19,21,20,17,16,13,19,14,9,21,19,10,13,13,25,20,24,20,16,33,27,20,18,17,20,23,19,22,26,21,22,17,27,22,29,14,15,16,23,30,18,19,20,17,22,22,24,15,22,21,16,18,18,24,17,21,21,20,17,28,18,19,23,18,9,13,25,13,26,17,33,13,26,26,20,23,18,15,17,23,27,26,25,21,27,26,19,15,15,22,32,17
"54",17,23,17,16,16,19,24,27,20,19,20,17,15,13,18,15,9,20,18,12,13,15,23,20,23,19,18,33,27,21,18,18,21,23,19,20,27,22,23,17,26,24,28,14,15,18,22,30,19,19,22,16,27,21,28,15,22,22,15,19,17,23,18,21,21,20,16,28,18,19,24,16,8,13,24,14,26,18,33,14,24,26,20,24,18,16,18,22,26,28,25,22,29,27,19,18,15,21,32,20
"55",16,22,17,16,14,19,25,28,22,17,20,17,15,13,19,15,9,20,19,12,14,15,23,22,23,17,21,33,28,21,17,17,21,22,18,19,28,21,22,15,25,24,27,15,15,17,23,32,17,20,21,16,26,20,28,16,21,22,14,19,18,23,18,21,21,20,16,28,20,19,25,16,8,13,25,14,28,19,34,15,27,25,21,24,18,16,18,22,27,28,23,23,30,27,18,16,14,21,34,22
"56",16,19,18,16,13,19,24,24,22,17,23,18,15,14,19,16,9,23,19,13,12,16,22,22,24,17,20,31,29,21,16,18,21,22,17,20,26,24,22,15,26,26,28,17,14,16,23,32,18,19,21,16,25,20,28,17,25,22,14,19,18,23,18,21,19,20,18,28,20,19,27,17,9,14,26,15,28,22,34,15,26,26,22,23,18,17,17,23,27,29,22,24,30,27,18,17,15,21,32,21
"57",16,17,19,16,13,18,24,25,23,18,23,18,15,14,20,16,10,25,19,13,13,17,23,22,23,16,21,32,28,20,15,18,20,24,19,19,25,24,22,16,26,26,26,17,14,19,24,34,18,18,21,18,25,18,27,17,27,22,15,19,18,23,19,21,20,20,18,26,19,19,26,15,9,15,27,15,28,25,34,18,24,28,21,23,18,19,16,22,28,27,22,26,29,27,19,16,15,21,32,21
"58",16,17,18,19,15,18,24,26,24,18,23,17,15,15,21,16,10,25,18,13,13,18,23,22,25,18,21,32,29,20,15,19,19,25,19,20,21,24,24,16,25,29,27,18,14,19,24,35,18,16,21,19,29,18,28,17,27,22,17,19,19,23,18,20,22,19,19,23,20,20,27,15,9,15,28,16,29,25,33,18,24,26,21,21,21,22,18,23,30,26,22,26,26,26,20,17,18,21,32,21
"59",17,18,17,19,15,19,23,25,23,19,23,19,14,16,20,16,12,25,16,13,14,18,22,22,25,18,22,33,29,22,17,19,18,26,19,21,22,24,23,14,28,30,27,14,15,18,24,37,19,18,20,19,30,19,28,17,25,23,17,21,18,23,17,20,23,19,19,23,20,20,28,15,7,14,29,16,29,24,33,19,25,25,22,23,22,23,18,22,28,27,21,26,26,23,20,19,17,20,32,20
"60",16,18,18,19,18,19,21,24,24,18,22,21,15,16,20,16,11,23,19,15,15,18,22,22,27,19,24,33,27,23,18,20,19,26,19,23,22,23,23,14,28,32,26,14,15,17,25,35,19,17,19,19,30,20,27,17,24,22,16,20,19,23,16,21,23,20,18,23,21,19,29,15,8,14,30,15,30,24,34,18,25,25,22,23,23,23,18,21,28,27,22,25,26,23,19,19,18,19,34,18
"61",17,17,19,20,17,19,21,21,24,19,22,22,15,16,19,16,12,23,19,15,15,18,23,24,27,20,25,31,26,25,19,20,18,26,20,24,23,23,23,15,27,30,24,13,13,16,26,33,19,17,19,19,31,22,27,18,23,23,17,18,20,24,17,24,24,20,18,25,24,19,30,16,7,14,29,14,28,25,35,18,26,24,21,23,23,22,17,20,28,28,22,27,27,23,18,18,18,18,34,20
"62",17,18,20,20,19,21,22,22,25,20,24,21,16,15,19,16,12,23,20,18,15,18,22,23,27,19,25,34,26,25,20,21,17,27,21,25,23,25,23,15,28,31,24,13,13,15,26,32,20,20,18,20,31,22,27,17,23,24,20,18,20,25,18,24,24,20,19,26,22,18,27,16,8,14,30,15,28,24,37,19,26,24,20,25,23,22,16,21,28,26,23,27,28,23,16,16,18,18,36,20
"63",18,21,21,19,19,22,23,24,24,25,24,21,16,14,21,16,14,24,21,19,13,20,22,24,28,19,25,32,26,26,21,20,19,27,21,26,24,27,23,15,28,31,25,13,12,16,27,31,20,21,18,23,31,22,29,16,23,23,21,18,21,22,20,25,24,20,19,26,22,18,29,18,9,13,30,14,27,25,37,21,23,23,20,24,22,22,16,20,30,26,26,27,26,25,19,16,19,16,36,17
"64",16,22,20,20,20,21,24,24,23,24,25,21,17,16,21,15,13,26,21,18,13,19,24,24,31,20,25,31,28,28,21,21,22,26,18,27,24,29,22,17,26,31,25,14,12,17,27,31,23,21,19,23,31,20,29,16,24,23,20,19,21,24,20,25,25,18,20,28,24,18,29,17,10,17,32,15,29,24,35,23,23,24,22,23,21,22,16,20,32,26,26,28,26,26,19,14,19,16,35,19
"65",18,23,20,21,19,19,23,25,23,23,26,21,17,15,22,15,13,27,21,18,14,21,23,23,30,19,26,34,28,27,21,22,22,25,19,26,24,30,25,17,28,32,26,16,12,18,28,31,22,21,18,24,30,20,29,13,25,25,17,18,22,27,23,26,22,18,20,28,25,18,30,17,10,18,31,14,28,24,38,21,26,22,23,23,22,23,16,22,31,27,29,26,27,27,18,15,19,18,35,21
