"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"17",13,9,12,18,15,22,13,20,15,13,12,17,16,19,15,20,24,25,19,22,18,15,17,19,22,8,23,14,9,14,15,19,21,11,21,16,12,15,27,14,22,11,20,17,12,25,19,13,16,18,21,19,16,6,19,12,12,19,15,19,14,11,17,18,19,18,15,19,12,15,15,13,20,21,19,13,24,17,13,15,12,15,10,17,18,18,17,19,16,13,17,25,18,11,22,19,15,19,12,24
"18",11,10,14,20,16,25,14,20,14,13,12,17,16,19,15,20,24,26,18,21,20,14,16,18,22,7,23,15,10,14,15,20,21,10,21,13,12,16,28,14,21,13,20,17,12,25,19,14,16,19,21,18,16,7,20,12,12,19,16,20,14,14,16,21,19,17,14,20,13,16,16,12,18,20,18,13,26,16,13,16,12,16,10,17,20,18,17,19,15,13,18,24,20,11,21,20,15,20,11,25
"19",10,10,13,21,17,28,14,22,14,14,10,17,16,20,15,21,24,26,18,22,20,14,17,21,20,7,21,15,10,15,15,20,22,10,21,15,12,17,26,15,21,13,22,18,13,24,18,16,16,19,21,19,16,8,20,12,13,18,15,18,13,16,13,21,19,18,14,22,13,16,15,12,18,19,20,14,25,16,13,17,12,16,10,17,20,18,16,20,16,12,18,24,20,11,20,18,16,22,12,25
"20",10,11,13,23,17,27,14,21,15,14,11,18,17,21,15,22,23,24,17,22,20,15,19,18,20,7,22,16,9,15,14,20,22,11,22,16,12,17,27,15,22,13,23,18,13,23,19,17,16,19,22,18,15,6,21,12,13,19,14,17,12,16,12,21,18,17,13,22,13,15,15,12,18,19,22,14,27,13,14,17,11,17,11,16,20,18,15,20,16,12,18,20,19,12,20,17,16,22,11,26
"21",10,11,14,23,16,27,13,22,15,14,12,16,18,21,18,22,23,23,16,24,21,19,19,17,19,7,23,16,9,14,13,21,22,11,22,14,14,16,25,16,25,13,23,18,14,23,19,17,18,18,23,17,13,6,21,12,14,19,14,17,12,18,13,22,18,18,14,21,12,15,15,12,17,20,21,14,27,13,14,17,10,16,14,16,19,18,15,20,16,12,17,19,21,13,21,16,17,23,11,25
"22",9,12,15,23,16,27,13,22,16,15,11,16,18,21,18,20,22,22,16,21,21,19,20,17,19,6,22,16,8,12,13,22,20,14,21,14,15,16,25,16,25,12,22,19,15,21,20,17,20,18,23,17,13,6,20,12,13,19,13,19,12,19,12,22,18,18,15,23,12,16,16,13,19,19,18,13,26,12,15,16,10,16,14,16,21,19,14,20,17,12,19,18,20,11,21,17,17,25,12,25
"23",9,14,15,23,16,26,14,23,16,15,11,16,17,19,18,20,22,22,16,20,21,18,20,18,20,6,23,15,8,12,16,23,19,15,21,13,16,17,24,16,25,13,22,19,13,21,20,17,21,18,24,18,14,7,22,12,14,16,14,19,13,20,12,23,16,18,16,25,13,17,16,12,17,19,17,12,26,12,14,16,10,17,14,16,19,20,14,20,17,13,17,18,20,11,22,16,17,25,13,25
"24",9,15,14,21,16,27,14,23,17,15,11,16,18,21,19,20,22,22,16,22,22,20,20,19,20,7,24,16,8,12,15,22,18,16,25,13,17,17,24,16,23,12,20,19,14,19,20,17,19,18,26,18,11,6,23,12,14,15,14,19,13,21,13,21,16,17,16,26,13,17,15,11,17,20,17,13,27,12,13,16,10,17,15,16,21,21,14,21,19,13,19,17,20,11,22,16,17,23,14,25
"25",8,15,14,20,17,28,15,24,18,16,12,16,19,20,18,19,19,22,16,22,24,20,20,19,19,7,25,16,10,13,15,22,18,16,25,12,19,16,25,17,23,13,21,19,14,17,20,17,19,19,26,17,11,6,22,14,15,15,13,18,14,20,13,21,17,17,18,23,15,19,15,12,17,20,18,13,27,11,14,18,11,17,15,15,22,21,14,22,20,13,19,18,20,11,21,16,17,23,17,25
"26",9,15,13,19,19,24,17,24,18,16,10,16,19,19,18,19,20,21,18,23,23,19,21,21,19,7,22,15,8,14,15,21,19,16,28,12,20,16,24,18,23,14,19,18,14,17,21,16,20,20,26,18,12,5,21,15,15,16,12,18,15,19,13,20,17,18,19,25,16,18,14,11,21,21,17,13,27,10,15,19,11,17,14,15,22,22,14,22,21,11,17,19,20,11,21,17,18,24,16,23
"27",10,15,12,19,19,25,16,24,19,17,10,15,19,19,17,19,21,21,18,23,23,20,21,20,19,8,22,16,9,14,15,21,20,15,29,14,19,17,25,18,24,15,19,17,14,17,20,19,18,19,26,17,12,6,21,18,16,16,11,17,14,17,14,19,18,17,18,26,18,16,14,12,20,21,17,13,27,10,14,19,11,16,12,15,21,22,16,20,21,10,15,19,21,11,24,17,18,23,15,23
"28",11,13,14,18,19,26,16,24,18,16,10,16,18,18,17,19,20,21,18,22,23,20,20,20,18,7,19,15,8,15,15,21,21,15,29,16,19,16,25,21,24,14,21,18,12,17,20,19,19,19,23,16,12,6,20,17,16,16,10,17,15,17,14,20,18,18,18,26,20,15,14,13,20,20,17,14,27,12,14,18,10,18,12,15,19,21,17,21,19,12,15,20,20,11,24,16,17,23,16,23
"29",12,12,14,19,19,25,16,22,18,17,11,15,20,17,18,18,19,21,18,22,23,21,21,22,17,7,19,15,7,15,15,19,23,15,30,15,21,14,23,20,24,13,22,17,14,17,19,18,21,20,24,16,11,7,22,17,16,18,10,16,15,18,17,20,19,17,19,27,20,17,13,13,22,20,17,13,25,11,13,18,10,19,12,15,19,20,17,20,18,11,15,19,21,12,23,17,18,23,16,23
"30",12,12,15,20,17,25,14,21,19,17,11,15,20,16,18,18,18,22,19,22,23,19,21,22,17,7,20,15,7,14,15,18,25,15,29,14,23,15,22,19,23,14,20,17,13,16,20,18,19,21,25,16,11,7,21,16,15,20,9,15,16,17,19,20,20,17,20,26,21,17,13,12,23,18,15,12,27,13,13,18,10,20,12,16,20,19,16,19,19,12,14,18,23,11,25,18,17,24,16,22
"31",13,12,16,20,18,25,13,21,21,16,11,15,20,16,17,17,15,22,19,22,22,18,21,21,16,8,20,16,7,16,15,16,26,15,30,13,23,17,23,19,19,14,21,18,12,16,22,20,19,20,26,16,11,8,20,17,17,20,8,14,17,15,19,20,19,17,19,25,21,18,14,12,23,18,15,13,26,12,13,17,11,20,12,16,20,19,19,18,20,11,14,19,22,9,24,17,17,26,16,20
"32",15,12,16,21,18,24,13,21,22,16,14,16,21,18,18,15,15,21,18,20,22,18,22,20,15,8,20,16,7,16,15,17,26,15,29,14,23,17,25,18,18,13,22,22,10,17,21,21,19,20,25,18,11,8,21,17,18,18,8,14,17,15,20,21,18,17,19,26,21,15,18,15,22,19,15,13,28,11,13,16,10,20,13,17,19,18,19,17,19,11,14,19,20,10,23,17,16,24,16,20
"33",15,13,16,21,17,24,14,21,22,16,16,18,20,17,18,14,16,23,18,21,23,20,21,18,18,8,20,15,7,16,15,19,26,18,29,17,23,16,27,17,21,13,22,21,10,17,21,19,21,19,23,18,12,8,23,18,19,17,8,14,16,15,19,20,18,18,19,27,20,14,21,15,22,20,16,14,26,11,14,18,10,19,13,19,18,18,19,17,20,12,11,19,18,11,23,17,15,22,15,20
"34",15,12,16,20,15,24,16,21,22,17,18,17,20,16,19,13,17,23,17,22,22,20,22,18,18,8,20,16,8,17,15,17,27,18,28,14,23,17,27,17,20,13,20,21,10,18,19,19,21,19,24,17,11,9,22,17,18,16,7,15,16,15,19,19,18,17,21,28,21,16,21,17,21,19,15,14,26,11,15,17,10,18,12,18,17,18,18,17,19,15,10,19,18,11,22,13,15,21,15,22
"35",16,12,17,19,15,22,16,19,23,17,17,17,20,14,20,15,17,24,18,22,23,22,22,20,17,10,20,15,9,17,14,18,28,18,29,13,24,17,26,17,19,14,20,23,10,18,21,20,21,20,24,18,13,9,22,18,19,17,8,13,16,16,18,20,17,17,21,27,21,16,21,19,21,21,15,14,27,11,15,17,10,17,10,17,17,17,19,17,20,16,10,20,19,11,23,14,14,20,16,19
"36",16,14,18,21,16,23,18,18,23,18,18,17,20,15,20,14,17,23,18,25,24,22,21,21,17,11,22,14,11,16,14,17,27,17,29,11,26,18,28,16,19,14,22,22,10,17,22,21,22,19,25,19,13,8,22,17,18,18,9,13,17,15,18,21,17,17,21,27,20,15,21,19,22,20,14,15,27,12,16,17,10,17,11,19,16,18,17,18,20,16,10,19,20,10,22,14,13,20,18,19
"37",16,12,17,20,16,22,19,19,23,19,19,16,21,17,19,13,18,24,17,25,24,22,23,20,18,10,23,12,12,18,14,18,28,15,30,11,25,17,27,16,18,14,23,20,10,16,21,22,22,22,23,19,15,9,23,17,19,17,8,13,19,15,19,23,19,18,20,26,20,17,22,19,23,18,14,17,28,11,16,18,10,17,10,20,17,17,16,18,20,16,9,17,20,11,23,13,14,18,19,19
"38",16,11,15,19,16,22,19,20,23,19,19,15,21,18,19,12,19,24,19,25,24,22,23,17,18,11,24,13,13,17,14,18,26,15,28,12,25,17,28,17,19,14,24,20,10,17,20,22,23,23,23,19,15,9,23,17,20,17,8,13,18,14,19,22,20,18,20,25,19,18,23,19,21,18,13,17,29,11,20,17,11,18,10,20,17,17,15,18,19,16,9,16,19,12,23,12,14,18,19,19
"39",16,13,15,19,16,21,20,19,24,19,20,15,22,17,18,14,20,24,22,22,24,22,23,18,17,11,20,13,13,16,14,18,26,15,29,12,23,17,28,17,21,15,23,20,10,17,19,24,24,22,23,18,15,10,25,17,22,17,6,13,18,14,18,22,20,18,21,24,18,18,22,22,20,18,14,16,28,11,20,16,12,17,11,19,17,18,15,18,19,17,10,17,19,13,24,12,13,18,18,20
"40",16,13,15,19,16,22,19,21,24,18,21,14,22,16,20,14,20,24,23,22,24,23,20,18,18,11,19,14,15,15,15,19,26,16,31,11,24,17,27,17,21,15,25,20,10,18,18,23,24,23,23,19,16,9,25,17,22,18,7,13,20,13,18,22,21,18,21,24,17,20,18,23,20,18,14,17,27,11,20,16,11,18,11,20,17,16,14,18,19,17,10,18,21,13,24,13,14,16,18,20
"41",15,12,15,18,16,25,19,21,23,20,21,15,20,18,21,15,20,23,23,23,25,24,20,17,16,11,18,14,18,13,14,19,25,16,31,11,23,17,28,15,20,16,24,20,9,17,18,23,23,22,25,19,14,9,24,17,21,19,6,14,24,13,17,23,22,16,21,23,18,21,16,24,20,18,14,16,26,11,20,16,14,18,11,20,15,17,13,19,19,16,9,18,22,13,24,15,13,16,18,19
"42",16,14,15,19,16,27,18,20,23,19,23,15,20,17,21,14,19,26,23,24,25,24,20,17,15,9,17,14,19,14,15,19,22,16,31,11,23,16,28,15,23,16,24,21,9,17,20,21,23,22,23,18,14,9,26,17,22,21,6,15,24,13,18,23,22,16,22,25,18,22,15,22,20,19,14,14,26,12,20,16,14,19,12,19,15,17,13,19,21,15,10,20,23,13,24,16,13,17,18,20
"43",17,14,14,18,16,26,18,20,21,18,23,15,24,15,22,13,20,26,24,25,25,22,21,18,16,11,18,14,19,13,14,18,24,18,31,11,25,16,28,17,22,18,25,21,10,16,20,21,25,21,23,19,13,9,25,18,23,21,6,15,24,13,17,24,24,16,22,23,18,19,15,22,22,21,13,13,26,13,19,15,15,19,12,18,16,17,14,20,22,14,10,19,23,15,24,15,14,19,18,22
"44",17,15,14,18,16,25,20,22,22,19,23,15,24,17,21,11,20,25,23,25,24,24,21,19,15,12,20,16,18,13,13,18,24,19,32,12,26,18,29,20,22,17,24,19,10,15,18,21,26,21,22,20,12,8,22,18,18,21,6,16,25,13,16,23,23,15,21,23,18,21,16,22,22,21,12,13,25,12,22,15,14,20,10,18,16,17,14,22,22,12,10,21,23,16,24,14,14,20,18,21
"45",18,15,14,21,16,28,21,22,21,20,24,16,25,17,22,11,19,25,24,26,24,23,20,17,14,12,19,16,19,14,13,18,25,19,31,12,24,20,27,21,22,16,25,20,12,15,18,22,26,21,22,20,12,8,21,17,19,21,7,16,25,12,17,22,22,16,24,22,17,21,18,22,22,23,12,12,24,12,20,15,14,21,10,19,17,18,13,22,23,13,10,21,25,16,25,13,14,18,20,22
"46",20,16,16,20,14,28,17,21,20,18,25,15,27,17,22,12,19,28,23,26,24,22,21,17,15,11,21,16,19,14,14,18,26,18,31,11,24,21,28,21,22,16,26,21,13,14,22,24,27,22,22,19,12,10,21,17,20,21,11,19,25,11,17,23,21,17,23,21,17,22,19,21,22,22,12,13,20,12,20,16,14,22,12,18,18,18,14,25,22,14,10,21,27,17,25,16,14,18,20,22
"47",20,16,16,19,17,28,19,22,19,18,24,15,29,17,22,11,19,27,22,25,24,21,21,18,16,11,24,17,19,15,16,17,27,18,29,12,25,21,28,21,22,16,27,20,11,13,21,24,27,24,22,22,13,11,24,17,20,22,11,18,24,13,17,24,20,17,24,20,17,23,19,21,23,23,13,14,20,11,19,17,15,21,13,17,18,18,15,25,22,16,11,20,26,17,24,15,13,18,19,23
"48",21,17,18,18,19,28,19,24,20,19,25,15,28,18,23,12,20,27,22,26,24,21,20,18,16,12,24,16,17,17,16,19,27,18,28,12,26,23,28,21,22,14,26,20,11,13,22,27,27,23,21,20,14,11,24,18,19,21,12,18,25,13,18,27,23,17,24,19,17,23,21,21,22,23,11,13,19,11,18,17,15,23,15,17,20,19,16,25,21,16,12,21,27,16,24,15,15,20,19,22
"49",20,17,18,19,19,29,19,23,21,20,25,12,29,18,23,12,22,26,22,26,24,21,19,18,16,13,24,16,16,17,15,19,30,18,29,11,26,23,27,21,22,12,27,19,12,13,22,29,27,25,20,20,14,13,25,18,19,21,11,18,25,15,19,28,24,18,23,17,17,23,20,21,23,23,10,14,21,13,18,16,17,25,14,19,21,21,17,26,21,16,13,19,25,16,26,15,15,20,19,21
"50",20,17,18,19,17,29,19,24,22,21,24,14,27,18,23,13,23,26,21,25,26,21,18,18,17,13,23,18,16,17,16,18,30,18,28,11,27,22,26,21,24,12,28,19,14,15,24,29,26,23,23,19,14,13,26,17,18,21,12,18,25,15,19,28,24,18,23,17,16,25,20,21,23,20,9,13,21,14,18,18,17,26,14,21,22,22,18,26,22,16,12,19,24,16,27,13,15,20,17,24
"51",20,17,18,18,17,27,20,23,22,23,23,12,27,19,20,13,23,26,23,26,26,21,17,18,19,13,23,18,16,17,17,18,31,18,28,10,26,23,26,21,24,12,28,18,13,15,26,28,27,23,24,20,15,14,26,19,17,22,13,19,24,16,20,29,23,18,24,17,19,22,20,19,25,20,11,15,21,13,14,17,17,24,14,21,22,23,17,28,19,16,12,19,24,16,27,14,16,21,18,24
"52",20,16,16,18,17,27,19,24,22,23,21,13,27,20,22,13,27,27,24,27,27,21,17,19,18,13,23,17,15,17,18,19,31,18,29,10,25,23,24,21,25,12,25,17,13,16,27,27,31,22,25,21,16,14,28,17,20,22,14,18,24,16,20,29,23,21,25,16,19,21,20,18,25,21,10,16,21,13,14,16,19,23,15,22,23,24,17,31,20,17,13,21,22,16,28,12,17,22,18,24
"53",18,16,16,18,14,26,19,23,23,24,20,11,27,21,22,14,27,30,25,28,25,20,18,19,18,13,24,18,16,17,20,18,32,18,29,10,24,23,24,19,26,13,23,15,13,16,27,25,34,21,21,21,14,14,28,19,20,22,14,19,27,16,20,30,23,22,25,18,17,21,22,19,24,23,11,16,21,13,14,16,21,23,14,19,24,23,19,28,20,18,15,22,23,19,30,12,16,22,18,24
"54",18,16,16,19,13,29,19,23,24,25,19,11,26,22,22,12,28,30,24,27,25,18,20,19,18,14,24,18,16,17,21,19,31,17,29,10,23,23,24,18,28,13,23,13,12,17,28,27,34,22,24,20,15,16,28,20,20,21,15,20,29,18,20,28,22,23,26,20,18,21,23,19,24,23,11,13,21,13,15,15,21,23,14,19,24,22,19,28,20,19,14,21,23,20,30,13,16,22,17,24
"55",17,15,15,18,12,28,23,23,25,26,18,11,28,23,21,13,29,28,26,27,25,15,21,20,18,14,24,17,16,17,20,19,31,17,29,11,23,23,23,21,28,12,24,12,15,17,28,27,33,19,24,20,16,17,30,21,20,22,15,20,32,18,20,27,21,22,27,20,19,22,25,19,22,23,12,15,20,14,15,14,21,23,14,20,24,25,19,29,20,20,16,21,23,18,29,12,16,21,17,23
"56",18,15,15,19,12,29,22,22,26,27,16,12,29,22,22,13,30,27,25,28,25,15,21,18,17,14,25,18,15,18,23,20,30,19,29,10,21,21,22,21,29,12,23,13,15,17,29,27,34,18,26,20,18,17,29,21,21,22,17,20,32,19,22,26,21,23,28,17,20,21,25,18,21,21,13,13,21,14,15,15,21,23,15,21,26,25,18,29,20,20,17,20,23,17,28,12,16,20,16,23
"57",18,15,16,19,14,30,23,23,26,25,17,13,29,23,22,14,31,25,24,29,26,19,21,16,20,14,26,18,15,19,23,19,29,20,29,11,22,21,23,20,28,12,22,13,15,18,29,27,34,19,26,19,16,17,28,21,21,21,18,20,32,20,23,26,21,23,26,18,21,21,26,18,22,20,13,14,22,16,14,16,20,23,16,21,27,24,19,30,20,20,18,17,22,18,27,12,16,20,16,26
"58",18,15,16,21,15,29,25,24,26,24,16,14,28,22,21,14,32,26,22,29,26,21,21,16,19,12,25,19,15,17,22,18,28,19,28,12,22,22,25,18,27,12,21,13,16,17,29,29,33,20,26,19,17,18,27,17,20,21,18,20,33,20,23,26,22,23,26,19,22,21,25,18,25,21,13,14,20,17,15,16,19,22,16,23,28,24,18,28,20,19,17,18,23,19,29,13,15,21,15,26
"59",16,14,16,22,15,29,25,23,28,25,17,14,28,21,21,14,31,29,24,30,25,21,22,14,20,13,26,19,15,18,22,18,29,19,28,13,22,21,26,19,26,13,21,13,16,17,28,29,32,20,24,19,17,18,25,18,19,23,18,18,33,20,22,25,22,24,25,20,23,21,25,19,24,23,14,16,21,17,16,13,20,22,17,25,28,23,17,29,20,19,17,18,23,19,30,13,15,20,15,25
"60",16,14,15,21,15,31,26,24,28,25,18,14,26,24,20,14,27,30,25,30,25,20,22,17,20,13,24,18,16,18,22,18,28,19,26,13,23,21,26,19,26,14,23,15,15,18,30,29,31,22,22,19,17,17,26,18,20,23,18,19,32,19,21,26,23,24,26,20,23,24,25,19,26,23,14,16,21,17,16,13,17,25,19,25,26,23,16,31,20,18,18,19,23,17,30,12,14,17,14,25
"61",18,13,14,22,17,32,26,26,28,26,19,15,27,26,20,14,31,30,25,31,26,19,23,19,20,13,22,16,17,16,23,21,28,20,29,12,22,20,26,19,27,14,24,13,15,17,29,27,32,22,22,20,18,18,27,18,20,23,18,19,31,19,21,26,24,25,27,19,25,24,24,19,25,25,14,17,19,15,16,14,16,28,18,25,26,24,16,31,21,20,19,19,24,17,28,11,17,21,18,26
"62",18,13,16,21,19,34,28,26,30,24,18,15,28,25,22,14,32,30,26,31,30,17,21,19,20,15,22,17,18,18,25,21,29,19,30,13,21,18,26,21,27,15,24,11,14,17,29,29,33,25,23,21,19,20,27,19,21,25,17,18,30,19,21,26,25,24,25,22,25,24,24,19,24,26,13,17,19,15,14,15,16,28,19,26,24,24,17,31,20,23,20,19,21,17,28,12,18,22,17,27
"63",18,11,17,21,19,36,26,25,30,24,19,15,28,23,22,14,30,30,26,34,30,18,20,18,20,15,22,17,18,17,27,23,30,22,30,14,20,17,26,23,26,15,24,12,16,18,29,31,33,26,24,23,18,22,27,19,21,25,16,18,31,19,21,25,26,23,28,23,26,22,23,23,25,26,13,17,19,15,15,17,17,30,19,25,25,26,17,31,21,24,22,19,22,16,28,14,18,22,18,26
"64",16,11,17,23,18,38,27,27,28,23,18,16,28,24,23,17,29,32,24,33,32,18,20,18,20,14,22,18,18,18,24,22,32,23,30,15,20,18,27,22,24,16,24,11,15,18,30,30,32,25,24,22,21,22,28,20,22,25,18,19,31,19,22,24,23,23,29,23,27,22,21,24,23,26,15,15,18,15,16,19,15,29,19,25,27,28,17,32,20,25,21,20,24,17,28,17,18,22,18,26
"65",16,12,19,26,18,36,27,26,26,24,19,18,28,23,22,18,27,31,25,34,35,18,22,20,20,15,22,19,19,18,24,22,34,22,31,15,18,19,26,23,25,16,26,13,15,19,30,29,30,26,23,22,21,21,31,20,23,25,17,19,30,22,22,25,24,23,29,23,27,25,20,24,24,26,15,16,21,15,16,20,15,28,18,25,27,31,18,34,20,24,21,20,26,18,29,18,18,22,19,25
